"","LU0496654236","LU0997587323","LU0075933415","LU0128522744","LU1049766626"
"2014-01-02",8.636433,,656.73999,36.63,
"2014-01-03",8.628263,,657.60999,36.41,
"2014-01-06",8.628263,,653.90997,36.26,
"2014-01-07",8.620092,,654.51001,36.47,
"2014-01-08",8.603751,,651.69,36.55,
"2014-01-09",8.620092,,639.63,36.27,
"2014-01-10",8.620092,7.8,653.96997,36.3,
"2014-01-13",8.636433,7.81,652.48999,36.28,
"2014-01-14",8.644604,7.81,654.32001,36.24,
"2014-01-15",8.652775,7.81,654.17999,36.36,
"2014-01-16",8.652775,7.82,646.26001,36.21,
"2014-01-17",8.669116,7.82,644.66998,36.17,
"2014-01-20",8.677287,7.83,645.87,36.34,
"2014-01-21",8.677287,7.83,639.35999,36.35,
"2014-01-22",8.669116,7.83,644.96997,36.13,
"2014-01-23",8.660946,7.82,629.35999,35.63,
"2014-01-24",8.685458,7.81,615.59003,35.05,
"2014-01-27",8.652775,7.8,613.52002,34.46,
"2014-01-28",8.628263,7.8,614.76001,34.68,
"2014-01-29",8.644604,7.81,607.53003,34.28,
"2014-01-30",8.652775,7.8,608.96002,34.31,
"2014-01-31",8.645064,7.8,609.42999,34.24,
"2014-02-03",8.645064,7.81,594.19,33.54,
"2014-02-04",8.645064,7.8,602.40002,33.66,
"2014-02-05",8.645064,7.8,602.82001,33.41,
"2014-02-06",8.636869,7.8,618.40997,34.18,
"2014-02-07",8.653258,7.8,620.39001,34.51,
"2014-02-10",8.661452,7.81,614.60999,34.34,
"2014-02-11",8.677841,7.82,623.81,34.76,
"2014-02-12",8.669647,7.82,622.88,34.67,
"2014-02-13",8.686036,7.82,621.59003,34.71,
"2014-02-14",8.686036,7.84,631.27002,35.05,
"2014-02-17",8.69423,7.84,629.59003,35.08,
"2014-02-18",8.710619,7.86,618.04999,35.08,
"2014-02-19",8.727007,7.86,617.71002,35.03,
"2014-02-20",8.718813,7.86,620.40997,35.04,
"2014-02-21",8.718813,7.87,624.15002,35.18,
"2014-02-24",8.727007,7.88,629.67999,35.25,
"2014-02-25",8.727007,7.89,620.52002,35.38,
"2014-02-26",8.735202,7.9,616.40997,35.4,
"2014-02-27",8.751591,7.91,626.16998,35.78,
"2014-02-28",8.766921,7.95,625.15997,35.89,
"2014-03-03",8.783354,7.92,625.04999,35.47,
"2014-03-04",8.775138,7.92,,35.73,
"2014-03-05",8.775138,7.93,622.14001,35.91,
"2014-03-06",8.775138,7.92,634.16998,36.27,
"2014-03-07",8.783354,7.94,618.84003,36.01,
"2014-03-10",8.783354,7.91,609.73999,35.6,
"2014-03-11",8.734056,7.9,609.33002,35.5,
"2014-03-12",8.775138,7.9,608.41998,35.24,
"2014-03-13",8.775138,7.9,604.53998,34.94,
"2014-03-14",8.783354,7.9,600.40997,34.73,
"2014-03-17",8.783354,7.89,603.96997,34.99,
"2014-03-18",8.783354,7.9,616.03003,35.21,
"2014-03-19",8.775138,7.91,618.83002,34.98,
"2014-03-20",8.750488,7.89,627.84998,34.84,
"2014-03-21",8.750488,7.9,632.96997,34.97,
"2014-03-24",8.758705,7.92,637.57001,35.05,
"2014-03-25",8.766921,7.95,644.54999,35,
"2014-03-26",8.775138,7.92,644.19,35.08,
"2014-03-27",8.79157,7.93,665.32001,35.09,
"2014-03-28",8.808004,7.93,668.15997,35.37,
"2014-03-31",8.801589,7.93,677.26001,35.5,
"2014-04-01",8.818071,7.93,676.82001,36.07,
"2014-04-02",8.826313,7.93,688.01001,36.12,
"2014-04-03",8.826313,7.94,682.28998,35.98,
"2014-04-04",8.818071,7.95,688.28998,35.9,
"2014-04-07",8.826313,7.96,697.83002,35.62,
"2014-04-08",8.842795,7.96,701.09998,35.91,
"2014-04-09",8.851036,7.96,695.84003,36.25,
"2014-04-10",8.851036,7.97,694.63,36.58,
"2014-04-11",8.867519,7.97,699.04999,36.35,
"2014-04-14",8.859277,7.97,698.39001,36.32,
"2014-04-15",8.867519,7.98,685.75,36.11,
"2014-04-16",8.859277,7.97,692.53998,36.2,
"2014-04-17",8.851036,8.01,697.25,36.42,
"2014-04-18",,7.97,,,
"2014-04-21",,7.98,,36.59,
"2014-04-22",8.842795,7.97,693.78998,36.64,
"2014-04-23",8.851036,7.98,690.08002,36.57,
"2014-04-24",8.851036,7.99,694.98999,36.52,
"2014-04-25",8.851036,7.99,689.04999,36.29,
"2014-04-28",8.859277,7.98,687.97998,36.09,
"2014-04-29",8.900483,7.98,695.34998,36.02,99.71
"2014-04-30",8.861294,8,692.65002,35.81,99.66
"2014-05-01",,8,,35.84,
"2014-05-02",8.869559,8.01,706.82001,36.07,99.86
"2014-05-05",8.894358,8.02,706.66998,36.21,99.47
"2014-05-06",8.894358,8.02,709.03998,36.29,99.49
"2014-05-07",8.894358,8.02,715.15002,36.04,98.78
"2014-05-08",8.919157,8.03,713.77002,35.96,98.19
"2014-05-09",8.927423,8.03,709.69,36.01,98.72
"2014-05-12",8.927423,8.03,720.89001,36.36,98.9
"2014-05-13",8.927423,8.04,722.79999,36.43,99.59
"2014-05-14",8.952221,8.05,725.10999,36.74,100.46
"2014-05-15",8.968754,8.07,716.73999,36.63,100.01
"2014-05-16",9.001818,8.06,721.65997,36.71,100.26
"2014-05-19",8.993552,8.06,717.17999,36.51,100.46
"2014-05-20",8.985286,8.05,707.59998,36.27,100.3
"2014-05-21",8.993552,8.04,707.29999,36.42,100.39
"2014-05-22",8.993552,8.04,712.44,36.58,101.34
"2014-05-23",9.001818,8.05,710.71997,36.6,102.13
"2014-05-26",9.01835,8.05,711.64001,36.76,101.9
"2014-05-27",9.01835,8.06,703.47998,36.56,102.09
"2014-05-28",9.043148,8.07,707.5,36.55,102.22
"2014-05-29",,8.08,,36.63,
"2014-05-30",9.061652,8.08,695.54999,36.28,102.54
"2014-06-02",9.061652,8.07,695.88,36.24,102.55
"2014-06-03",9.04507,8.06,698.04999,36.26,102.88
"2014-06-04",9.04507,8.06,693.27002,36.07,102.63
"2014-06-05",9.036779,8.06,695.91998,36.21,102.3
"2014-06-06",9.053361,8.09,713.21002,36.42,102.58
"2014-06-09",,8.09,,36.6,
"2014-06-10",9.061652,8.1,725.15997,36.87,103.09
"2014-06-11",9.061652,8.1,726.54999,36.73,102.95
"2014-06-12",9.053361,8.1,,36.77,103
"2014-06-13",9.061652,8.1,722.16998,36.66,102.63
"2014-06-16",9.061652,8.1,720.98999,36.52,102.37
"2014-06-17",9.061652,8.1,712.46002,36.37,101.87
"2014-06-18",9.04507,8.1,721.35999,36.57,101.45
"2014-06-19",9.053361,8.14,,36.68,101.32
"2014-06-20",9.061652,8.11,723.52002,36.74,100.47
"2014-06-23",,8.12,,36.6,
"2014-06-24",9.069942,8.15,722.65997,36.57,101.19
"2014-06-25",9.086523,8.14,718.90002,36.51,101.12
"2014-06-26",9.086523,8.14,718.46997,36.69,101.21
"2014-06-27",9.094814,8.14,717.60999,36.75,101.05
"2014-06-30",9.098036,8.14,717.04999,36.8,101.54
"2014-07-01",9.098036,8.13,718.59998,36.93,101.8
"2014-07-02",9.098036,8.13,717.60999,37.15,102.79
"2014-07-03",9.08972,8.13,721.52002,37.39,102.94
"2014-07-04",9.106352,8.16,724.53003,37.33,103.32
"2014-07-07",9.106352,8.17,720.28003,37.39,103.7
"2014-07-08",9.114669,8.17,720.20001,37.37,103.55
"2014-07-09",9.131301,8.14,,37.32,103.23
"2014-07-10",9.147934,8.13,724.62,37.15,102.89
"2014-07-11",9.139617,8.14,726.15002,37.28,102.22
"2014-07-14",9.139617,8.14,735.13,37.52,101.94
"2014-07-15",9.131301,8.13,734.52002,37.53,102.33
"2014-07-16",9.181199,8.17,734.81,37.57,102.73
"2014-07-17",9.139617,8.14,728.38,37.25,102.59
"2014-07-18",9.15625,8.13,740.84998,37.54,102.81
"2014-07-21",9.147934,8.14,745.71997,37.46,103.09
"2014-07-22",9.164567,8.13,751.19,37.87,103.47
"2014-07-23",9.172882,8.15,746.28003,37.93,104.02
"2014-07-24",9.172882,8.14,749.90002,37.98,104.32
"2014-07-25",9.181199,8.15,746.66998,37.75,104.41
"2014-07-28",9.189515,8.15,744.34998,37.69,104.58
"2014-07-29",9.197832,8.15,741.57001,37.65,104.6
"2014-07-30",9.197832,8.14,735.04999,37.54,104.44
"2014-07-31",9.227111,8.13,721.40002,37.01,104.42
"2014-08-01",9.185397,8.11,725.53998,36.83,103.81
"2014-08-04",9.177054,8.11,730.83002,37.16,104
"2014-08-05",9.177054,8.11,725.23999,36.95,103.79
"2014-08-06",9.177054,8.11,726.08002,36.84,103.24
"2014-08-07",9.160368,8.12,720.96997,36.51,103.07
"2014-08-08",9.152026,8.12,715.40002,36.59,102.29
"2014-08-11",9.152026,8.13,728.65002,36.96,103.13
"2014-08-12",9.168711,8.13,729.14001,37.06,103.71
"2014-08-13",9.177054,8.13,724.59998,37.26,104.62
"2014-08-14",9.19374,8.15,726.15002,37.29,104.64
"2014-08-15",,8.18,,37.43,
"2014-08-18",9.277168,8.17,739.72998,37.72,104.33
"2014-08-19",9.235454,8.17,746.75,38.06,104.76
"2014-08-20",9.285511,8.17,750.78998,37.99,104.76
"2014-08-21",9.277168,8.18,751.71997,38.07,104.55
"2014-08-22",9.235454,8.19,742.70001,37.94,105.15
"2014-08-25",9.243796,8.2,752.28998,38.12,105.1
"2014-08-26",9.252139,8.2,755.52002,38.29,105.02
"2014-08-27",9.268825,8.24,766.33002,38.48,105.23
"2014-08-28",9.277168,8.22,763.22998,38.14,104.75
"2014-08-29",9.286007,8.22,775.42999,38.14,105.05
"2014-09-01",9.294372,8.22,774.13,38.15,104.77
"2014-09-02",9.286007,8.23,780.04999,38.12,104.55
"2014-09-03",9.31947,8.19,785.65997,38.68,105.82
"2014-09-04",9.286007,8.19,777.82001,38.58,105.87
"2014-09-05",9.294372,8.19,777.02002,38.67,105.83
"2014-09-08",9.294372,8.18,766.02002,38.39,106.01
"2014-09-09",9.286007,8.16,751.70001,38.05,105.62
"2014-09-10",9.277641,8.16,745.22998,37.68,104.92
"2014-09-11",9.219081,8.15,745.02002,37.58,104.89
"2014-09-12",9.252544,8.13,726.19,37.36,104.71
"2014-09-15",9.227446,8.12,729.76001,37.27,103.94
"2014-09-16",9.210715,8.12,741.28998,37.37,103.07
"2014-09-17",9.219081,8.12,741.37,37.29,103.43
"2014-09-18",9.219081,8.12,733.94,37.41,104.05
"2014-09-19",9.219081,8.12,727.5,37.32,104.24
"2014-09-22",9.286007,8.13,713.10999,36.89,103.89
"2014-09-23",9.244178,8.13,705.25,36.61,103.2
"2014-09-24",9.244178,8.12,707.92999,36.73,103.04
"2014-09-25",9.193983,8.12,695.96002,36.27,101.68
"2014-09-26",9.252544,8.11,701.33002,36.35,101.34
"2014-09-29",9.252544,8.1,678.25,35.78,100.77
"2014-09-30",9.231645,8.07,675.88,35.59,100.5
"2014-10-01",9.231645,8.12,659.65997,35.31,100.26
"2014-10-02",9.240037,8.12,661.46002,35.15,100.14
"2014-10-03",9.240037,8.12,666.76001,35.28,100.74
"2014-10-06",9.256822,8.13,701,35.8,100.87
"2014-10-07",9.265214,8.13,702.54999,35.75,100.74
"2014-10-08",9.323961,8.16,697.83002,35.79,99.89
"2014-10-09",9.290391,8.13,701.48999,35.49,100.76
"2014-10-10",9.290391,8.12,676.70001,34.98,99.55
"2014-10-13",9.290391,8.12,699.32001,35.27,99.12
"2014-10-14",9.298784,8.12,701.40002,35.18,99.31
"2014-10-15",9.323961,8.12,676.56,34.83,99.96
"2014-10-16",9.315569,8.09,657.76001,34.48,99.04
"2014-10-17",9.290391,8.11,672.71002,34.71,99.84
"2014-10-20",9.290391,8.12,661.95001,34.83,100.65
"2014-10-21",9.307176,8.12,650.75,34.9,100.69
"2014-10-22",9.323961,8.13,646.57001,35.01,101.36
"2014-10-23",9.349138,8.13,631.67999,34.94,102.33
"2014-10-24",9.349138,8.13,649.46002,35.04,101.95
"2014-10-27",9.399492,8.13,628.12,34.78,101.84
"2014-10-28",9.35753,8.13,653.23999,35.2,102.26
"2014-10-29",9.35753,8.13,651.12,35.41,103.05
"2014-10-30",9.35753,8.13,669.65997,35.44,102.93
"2014-10-31",9.35289,8.14,678.44,35.76,104.07
"2014-11-03",9.361309,8.14,667.62,35.65,104.41
"2014-11-04",9.369727,8.14,666.33002,35.61,103.96
"2014-11-05",9.41182,8.13,663.03003,35.47,104.16
"2014-11-06",9.41182,8.13,646.17999,35.18,104.02
"2014-11-07",9.394982,8.14,649.40997,35.22,104.18
"2014-11-10",9.361309,8.14,648.67999,35.34,104.47
"2014-11-11",9.403401,8.13,644.15997,35.29,104.36
"2014-11-12",9.361309,8.14,648.38,35.33,104.45
"2014-11-13",9.361309,8.13,634.44,35.34,104.44
"2014-11-14",9.369727,8.13,627.77002,35.46,104.45
"2014-11-17",9.386564,8.12,623.90002,35.18,104.59
"2014-11-18",9.386564,8.12,631.32001,35.25,104.73
"2014-11-19",9.386564,8.1,641.70001,35.24,104.54
"2014-11-20",9.386564,8.1,,35.22,104.78
"2014-11-21",9.378146,8.12,672.56,35.86,105.14
"2014-11-24",9.386564,8.12,663.92999,35.95,105.4
"2014-11-25",9.403401,8.13,663.96997,35.78,105.53
"2014-11-26",9.41182,8.14,665.32001,35.8,105.6
"2014-11-27",9.420238,8.14,664,35.83,105.17
"2014-11-28",9.430694,8.15,647.60999,35.55,105.68
"2014-12-01",9.447579,8.13,626.40997,35.13,105.35
"2014-12-02",9.430694,8.1,617.65997,35.07,105.84
"2014-12-03",9.464465,8.09,622.87,34.99,106.69
"2014-12-04",9.413807,8.1,612.19,34.99,106.68
"2014-12-05",9.413807,8.1,613.65002,34.91,106.94
"2014-12-08",9.363151,8.1,599.57001,34.49,106.52
"2014-12-09",9.413807,8.09,597.41998,34.09,105.75
"2014-12-10",9.354708,8.08,582.88,33.89,105.72
"2014-12-11",9.405365,8.06,576.33002,33.39,104.69
"2014-12-12",9.346264,8.07,557.81,33.16,104.98
"2014-12-15",9.380036,8.03,542.19,32.63,104.03
"2014-12-16",9.354708,8.04,535.46997,32.3,102.61
"2014-12-17",9.312493,8.04,560.29999,32.49,102.02
"2014-12-18",9.287165,8.06,573.47998,33.21,103.31
"2014-12-19",9.304051,8.07,581.14001,33.47,103.58
"2014-12-22",9.320936,8.09,583.87,33.85,104.36
"2014-12-23",9.320936,8.09,582.5,33.71,104.18
"2014-12-24",,8.08,,33.73,
"2014-12-26",,8.09,,33.71,
"2014-12-29",9.312493,8.1,583.48999,33.95,105.14
"2014-12-30",9.320936,8.11,582.89001,33.79,105.38
"2014-12-31",9.321759,8.11,,33.85,105.71
"2015-01-02",9.330234,8.13,563.58002,33.68,106.28
"2015-01-05",9.330234,8.13,545.08002,33.22,105.75
"2015-01-06",9.287862,8.15,553.76001,33.06,104.64
"2015-01-07",9.30481,8.14,565.53003,33.4,104.86
"2015-01-08",9.287862,8.13,575.06,34.02,106.24
"2015-01-09",9.270913,8.15,572.35999,34.06,107.41
"2015-01-12",9.287862,8.15,559.13,33.78,107.65
"2015-01-13",9.30481,8.15,562,34.05,107.8
"2015-01-14",9.313285,8.15,560.51001,33.92,107.63
"2015-01-15",9.30481,8.16,559.48999,34.21,108.14
"2015-01-16",9.30481,8.16,566.90002,34.06,107.02
"2015-01-19",9.279388,8.15,557.90002,33.92,106.27
"2015-01-20",9.287862,8.16,559.84998,33.99,106.95
"2015-01-21",9.321759,8.15,576.65997,34.49,107.06
"2015-01-22",9.338709,8.16,585.89001,34.75,107.09
"2015-01-23",9.364131,8.19,576.95001,35.05,107.92
"2015-01-26",9.406503,8.2,575.76001,35.07,107.63
"2015-01-27",9.431926,8.24,578.94,35.04,108.5
"2015-01-28",9.457349,8.21,566.15002,34.79,108.73
"2015-01-29",9.491246,8.22,563.09998,34.55,108.4
"2015-01-30",9.554983,8.19,541.92999,34.12,107.88
"2015-02-02",9.52098,8.27,548.77002,34.42,106.87
"2015-02-03",9.512479,8.27,562.66998,34.88,106.89
"2015-02-04",9.495477,8.22,560.71997,34.79,107.31
"2015-02-05",9.503979,8.23,566.91998,34.95,107.53
"2015-02-06",9.512479,8.23,558.27002,34.52,107.36
"2015-02-09",9.503979,8.23,561.41998,34.26,106.93
"2015-02-10",9.503979,8.22,547.21002,34.1,107.24
"2015-02-11",9.486976,8.22,536.16998,33.95,107.37
"2015-02-12",9.486976,8.23,554.38,34.32,107.29
"2015-02-13",9.486976,8.23,564.27002,34.71,107.96
"2015-02-16",9.537982,8.26,,34.71,107.32
"2015-02-17",9.495477,8.22,,34.69,107.34
"2015-02-18",9.469975,8.22,563.33002,34.79,107.83
"2015-02-19",9.486976,8.23,562.92999,34.75,108.1
"2015-02-20",9.486976,8.24,562.63,34.81,108.21
"2015-02-23",9.486976,8.25,564.31,34.89,107.72
"2015-02-24",9.503979,8.3,571.54999,35.16,107.89
"2015-02-25",9.537982,8.29,567.70001,35.08,107.89
"2015-02-26",9.605989,8.3,566.73999,35.01,107.79
"2015-02-27",9.559605,8.3,567.40997,34.88,107.78
"2015-03-02",9.568133,8.33,559.25,34.73,107.58
"2015-03-03",9.559605,8.32,556.15997,34.75,107.43
"2015-03-04",9.559605,8.28,542.47998,34.48,106.89
"2015-03-05",9.559605,8.29,541.83002,34.34,106.47
"2015-03-06",9.602244,8.27,526.84998,34.14,106.77
"2015-03-09",9.593716,8.28,515.58002,33.86,105.65
"2015-03-10",9.551077,8.32,504.59,33.28,105.32
"2015-03-11",9.542549,8.29,514.52002,33.26,104.21
"2015-03-12",9.525494,8.29,516.84998,33.43,105.9
"2015-03-13",9.542549,8.27,501.82999,33.08,105.59
"2015-03-16",9.542549,8.27,506.57001,33.12,104.29
"2015-03-17",9.534022,8.26,511.57999,33.34,105.39
"2015-03-18",9.534022,8.26,523.06,33.83,104.74
"2015-03-19",9.525494,8.27,516.66998,33.69,105.85
"2015-03-20",9.57666,8.28,530.60999,33.91,105.8
"2015-03-23",9.525494,8.28,536.81,34.14,106.24
"2015-03-24",9.585188,8.29,537.40002,34.09,106.3
"2015-03-25",9.593716,8.3,536.75,33.89,106.02
"2015-03-26",9.57666,8.28,523.72998,33.43,105.39
"2015-03-27",9.568133,8.28,516.98999,33.45,105.73
"2015-03-30",9.636355,8.29,522.53003,33.87,106.09
"2015-03-31",9.594989,8.3,526.32001,34.1,107.2
"2015-04-01",9.663463,8.32,540.19,34.34,108.33
"2015-04-02",9.620666,8.32,548.87,34.7,108.42
"2015-04-03",,8.3,,,
"2015-04-06",,8.32,,34.98,
"2015-04-07",9.629226,8.33,559.53998,34.94,108.36
"2015-04-08",9.646345,8.34,562.51001,35.52,109.25
"2015-04-09",9.663463,8.35,563.02002,35.75,110.01
"2015-04-10",9.672023,8.35,562.19,35.96,110.7
"2015-04-13",9.680582,8.36,556.81,36.05,111.21
"2015-04-14",9.689141,8.37,560.90002,35.96,110.59
"2015-04-15",9.70626,8.37,566.79999,35.92,110.86
"2015-04-16",9.757615,8.36,572.15002,36.33,111.47
"2015-04-17",9.689141,8.36,563.82001,35.95,111.47
"2015-04-20",9.689141,8.36,561.47998,35.34,110.56
"2015-04-21",9.663463,8.35,,35.7,111.21
"2015-04-22",9.663463,8.34,568.84998,35.75,111.63
"2015-04-23",9.654904,8.34,575.25,35.78,111.63
"2015-04-24",9.654904,8.34,584.88,36.08,111.72
"2015-04-27",9.70626,8.35,585.48999,36.26,111.81
"2015-04-28",9.663463,8.34,589.87,36.12,111.8
"2015-04-29",9.637785,8.3,583.15997,35.65,111.03
"2015-04-30",9.626272,8.33,576.81,35.23,110.6
"2015-05-01",,8.29,,35.16,
"2015-05-04",9.617685,8.28,574.25,35.21,110.67
"2015-05-05",9.609097,8.26,581.20001,35.07,110.23
"2015-05-06",9.591923,8.24,577.58002,34.76,109.53
"2015-05-07",9.609097,8.23,572.96002,34.45,108.25
"2015-05-08",9.583336,8.26,585.90002,34.93,109.2
"2015-05-11",9.600511,8.25,580.34998,34.81,109.3
"2015-05-12",9.574748,8.22,577.12,34.65,108.51
"2015-05-13",9.574748,8.26,577.29999,34.83,109.1
"2015-05-14",,8.22,,35.04,
"2015-05-15",9.600511,8.25,592.89001,35.18,110.07
"2015-05-18",9.617685,8.25,581.53003,34.99,110
"2015-05-19",9.617685,8.26,574.78998,35,110.49
"2015-05-20",9.669208,8.25,570.26001,34.93,110.62
"2015-05-21",9.626272,8.26,570.08002,34.92,110.49
"2015-05-22",9.652033,8.26,561.39001,34.92,110.97
"2015-05-25",,8.26,,,
"2015-05-26",9.652033,8.28,546.81,34.43,110.71
"2015-05-27",9.669208,8.28,548.41998,34.3,110.16
"2015-05-28",9.669208,8.28,546.52002,34,109.58
"2015-05-29",9.672714,8.29,538.32001,33.78,109.59
"2015-06-01",9.672714,8.27,537.66998,33.78,110.51
"2015-06-02",9.646874,8.24,550.03998,33.85,109.2
"2015-06-03",9.629648,8.21,545.69,33.7,108.99
"2015-06-04",9.612421,8.2,,33.44,109.15
"2015-06-05",9.603808,8.2,534.77002,33.14,108.96
"2015-06-08",9.577968,8.19,537.40997,33.17,108.45
"2015-06-09",9.560742,8.16,539.66998,32.96,107.9
"2015-06-10",9.543515,8.14,548.21997,33.27,108.21
"2015-06-11",9.474609,8.17,542.64001,33.35,108.07
"2015-06-12",9.543515,8.18,543.47998,33.36,108.1
"2015-06-15",9.552128,8.18,540.45001,33.04,107.48
"2015-06-16",9.543515,8.17,544.97998,32.99,107.42
"2015-06-17",9.543515,8.17,544.10999,33.2,108.05
"2015-06-18",9.560742,8.16,555.46002,33.36,109.03
"2015-06-19",9.586581,8.18,549.16998,33.28,109.1
"2015-06-22",9.603808,8.17,553.27002,33.68,109.67
"2015-06-23",,8.18,,33.86,
"2015-06-24",9.595195,8.18,551.35999,33.95,109.41
"2015-06-25",9.595195,8.17,545.09003,33.77,109.37
"2015-06-26",9.586581,8.16,547.09998,33.57,108.87
"2015-06-29",9.577968,8.15,534.85999,32.89,108.11
"2015-06-30",9.572038,8.16,538.77002,33.09,108.67
"2015-07-01",9.520158,8.15,534.22998,33.17,109.19
"2015-07-02",9.572038,8.15,541.01001,33.21,109.5
"2015-07-03",9.580685,8.15,536.39001,33.07,109.67
"2015-07-06",9.589332,8.16,526.66998,32.36,108.87
"2015-07-07",9.597979,8.17,522.90997,32,108.55
"2015-07-08",9.572038,8.15,513.79999,31.27,105.81
"2015-07-09",9.554745,8.15,,31.67,106.94
"2015-07-10",9.537451,8.13,527.59998,32.07,108.07
"2015-07-13",9.528805,8.14,533.62,32.31,108.47
"2015-07-14",9.537451,8.14,537.38,32.28,108.52
"2015-07-15",9.546098,8.16,531.83002,32.3,108.53
"2015-07-16",9.563392,8.17,532.94,32.35,108.92
"2015-07-17",9.580685,8.18,522.46997,32.42,109
"2015-07-20",9.641213,8.18,517.34998,32.28,109.03
"2015-07-21",9.597979,8.17,517.37,32.37,108.73
"2015-07-22",9.606625,8.17,507.20999,32.05,109.19
"2015-07-23",9.615272,8.17,494.12,31.83,109.61
"2015-07-24",9.623919,8.17,483.07999,31.42,109.31
"2015-07-27",9.615272,8.16,477.10001,30.77,108.12
"2015-07-28",9.589332,8.15,480.28,30.69,107.9
"2015-07-29",9.597979,8.15,489.67001,30.92,108.02
"2015-07-30",9.597979,8.17,483.64002,30.76,108.15
"2015-07-31",9.604175,8.18,490.75,30.96,108.58
"2015-08-03",9.612851,8.19,482.35999,30.64,107.85
"2015-08-04",9.621527,8.18,479.85999,30.56,107.69
"2015-08-05",9.612851,8.17,476.63,30.6,108.23
"2015-08-06",9.595499,8.17,472.10999,30.52,107.9
"2015-08-07",9.604175,8.17,470.32001,30.45,107.67
"2015-08-10",9.612851,8.16,478.04999,30.62,108.02
"2015-08-11",9.612851,8.16,468.31,30.11,107.47
"2015-08-12",9.604175,8.13,464.14002,29.58,104.54
"2015-08-13",9.578147,8.13,459.32001,29.73,104.43
"2015-08-14",9.569471,8.12,459.64999,29.62,104.72
"2015-08-17",9.569471,8.12,457,29.41,103.77
"2015-08-18",9.560796,8.12,457.54001,29.26,103.45
"2015-08-19",9.543444,8.08,448.76001,29.01,102.5
"2015-08-20",9.543444,8.14,445.26999,28.54,101.14
"2015-08-21",9.517417,8.1,433.29001,27.99,99.05
"2015-08-24",9.50874,8.04,415.32001,26.8,94.25
"2015-08-25",9.439334,8.03,418.79999,27.22,95.3
"2015-08-26",9.413306,8.02,421.48001,27.41,95.76
"2015-08-27",9.40463,8.04,443.42999,27.79,98.23
"2015-08-28",9.421982,8.06,440.64002,27.85,99.4
"2015-08-31",9.434978,8.1,434.75,27.78,98.35
"2015-09-01",9.434978,8.05,420.82001,27.17,96.7
"2015-09-02",9.426274,8.05,421.73001,27.19,96.17
"2015-09-03",9.426274,8.07,427.67999,27.37,96.1
"2015-09-04",9.426274,8.08,417.5,26.86,95.01
"2015-09-07",9.434978,8.09,,26.65,93.37
"2015-09-08",9.426274,8.08,420.94,27.15,94.79
"2015-09-09",9.41757,8.08,420.01999,27.29,96.59
"2015-09-10",9.408867,8.08,414.98001,27.28,96.34
"2015-09-11",9.41757,8.08,414.98001,27.24,95.77
"2015-09-14",9.41757,8.08,421.22,27.21,95.86
"2015-09-15",9.408867,8.06,422.87,27.19,95.38
"2015-09-16",9.400162,8.05,432.5,27.76,96.94
"2015-09-17",9.391458,8.06,431.5,27.78,96.96
"2015-09-18",9.426274,8.09,421.98999,27.64,97.89
"2015-09-21",9.469793,8.09,413.09,27.45,97.46
"2015-09-22",9.513313,8.08,402.64002,27.07,97.56
"2015-09-23",9.469793,8.07,392.09,26.77,96.2
"2015-09-24",9.443682,8.06,387.26999,26.74,95.91
"2015-09-25",9.41757,8.04,396.39999,26.82,95.92
"2015-09-28",9.41757,8.03,385.41,26.46,95.33
"2015-09-29",9.408867,8,384.20001,26.37,94.65
"2015-09-30",9.359099,8.01,397.29999,26.72,96.11
"2015-10-01",9.359099,8.01,400.01001,26.87,96.63
"2015-10-02",9.385291,8.01,408.89999,27.36,97.5
"2015-10-05",9.394021,8.02,420.67001,27.9,98.79
"2015-10-06",9.428943,8.03,426,28.16,99.76
"2015-10-07",9.402752,8.04,436.85999,28.57,100.64
"2015-10-08",9.472596,8.05,438.57001,28.68,100.28
"2015-10-09",9.472596,8.05,448.87,28.92,100.95
"2015-10-12",9.507518,8.07,,28.92,102.1
"2015-10-13",9.524979,8.07,432.89999,28.65,101.5
"2015-10-14",9.533709,8.08,428.63,28.65,101.3
"2015-10-15",9.54244,8.08,432.34,29.14,102.39
"2015-10-16",9.559901,8.09,434.31,29.08,102.36
"2015-10-19",9.638475,8.09,432.14002,29.03,102.73
"2015-10-20",9.594823,8.09,430.63,28.92,102.74
"2015-10-21",9.594823,8.1,424.07001,28.68,102.52
"2015-10-22",9.594823,8.11,429.54999,28.89,102.37
"2015-10-23",9.603553,8.12,432.76999,28.94,103.6
"2015-10-26",9.621015,8.14,430.35001,28.96,103.41
"2015-10-27",9.629745,8.15,426.67001,28.83,103.34
"2015-10-28",9.629745,8.13,429.09,28.7,102.77
"2015-10-29",9.612284,8.11,421.09,28.45,102.53
"2015-10-30",9.59662,8.11,424,28.59,102.53
"2015-11-02",9.587864,8.11,,28.75,101.91
"2015-11-03",9.587864,8.12,440.26999,29.01,103.06
"2015-11-04",9.59662,8.12,436.79999,29.17,103.84
"2015-11-05",9.605376,8.12,437.91,29.11,103.25
"2015-11-06",9.614131,8.11,428.37,28.76,103.04
"2015-11-09",9.605376,8.09,422.53,28.48,102.2
"2015-11-10",9.587864,8.08,423.79001,28.21,100.74
"2015-11-11",9.579107,8.08,428.60999,28.39,100.68
"2015-11-12",9.579107,8.08,425.01001,28.4,101.16
"2015-11-13",9.587864,8.08,418.89002,27.97,100.15
"2015-11-16",9.59662,8.08,419.19,28.08,100.18
