"","LU1997245177","LU0109392836","LU0359201612","LU0823426308","LU0594300179"
"2017-11-13",9.54,17.33,20.91,433.36,20.64
"2017-11-14",9.4,17.33,20.73,430.26,20.44
"2017-11-15",9.31,17.2,20.42,425.83,20.3
"2017-11-16",9.43,17.44,20.64,434.77,20.71
"2017-11-17",9.34,17.42,20.79,437.57,20.8
"2017-11-20",9.48,17.52,20.8,438.85,20.94
"2017-11-21",9.69,17.68,21.17,450.67,21.39
"2017-11-22",9.64,17.62,21.29,448.53,21.23
"2017-11-23",9.26,17.61,21.1,441.1,20.94
"2017-11-24",9.23,17.73,21.13,443.42,21.05
"2017-11-27",9.05,17.63,21,436.08,20.73
"2017-11-28",9.14,17.68,20.9,437.67,20.77
"2017-11-29",9.17,17.12,20.78,432.64,20.31
"2017-11-30",9.02,17.22,20.45,424.31,20.15
"2017-12-01",9.07,17.1,20.31,420.93,19.93
"2017-12-04",9.13,16.66,20.43,422.28,20
"2017-12-05",9.1,16.68,20.22,418.17,19.88
"2017-12-06",9.09,16.81,19.8,409.95,19.55
"2017-12-07",8.93,17.01,19.89,412.15,19.7
"2017-12-08",9.06,17.07,20.18,419.77,20.02
"2017-12-11",9.29,17.17,20.4,427.6,20.34
"2017-12-12",9.18,17.06,20.21,422.15,20.13
"2017-12-13",9.26,17.11,20.48,428.31,20.34
"2017-12-14",9.23,17.12,20.4,426.22,20.22
"2017-12-15",9.11,17.31,20.14,421.97,20.15
"2017-12-18",9.13,17.42,20.27,425.41,20.32
"2017-12-19",9.27,17.33,20.41,425.75,20.42
"2017-12-20",9.31,17.28,20.27,425.8,20.39
"2017-12-21",9.49,17.23,20.55,432.79,20.71
"2017-12-22",9.45,17.22,20.63,435.36,20.72
"2017-12-26",,17.15,,,20.65
"2017-12-27",9.26,17.2,20.53,432.61,20.59
"2017-12-28",9.36,17.25,20.67,434.66,20.68
"2017-12-29",9.45,17.15,20.66,435.3,20.75
"2018-01-02",9.61,17.4,21.18,449.32,21.19
"2018-01-03",9.68,17.59,21.35,453.42,21.37
"2018-01-04",9.71,17.71,21.59,456.91,21.45
"2018-01-05",9.73,17.89,21.6,457.36,21.46
"2018-01-08",9.77,18,21.84,460.59,21.55
"2018-01-09",9.81,17.97,21.87,464.04,21.73
"2018-01-10",9.85,17.89,21.85,463.36,21.6
"2018-01-11",9.8,17.99,21.83,463.4,21.58
"2018-01-12",9.88,18.1,22.08,468.5,21.84
"2018-01-15",9.95,18.09,22,465.4,21.8
"2018-01-16",10.1,18.01,22.54,471.99,22.07
"2018-01-17",10,18.24,22.46,472.01,22.06
"2018-01-18",10.07,18.29,22.69,474.31,22.07
"2018-01-19",10.06,18.38,22.8,478.63,22.22
"2018-01-22",10.2,18.52,22.89,483.09,22.42
"2018-01-23",10.25,18.69,23.31,489.13,22.65
"2018-01-24",10.23,18.56,23.5,490.82,22.66
"2018-01-25",10.22,18.55,23.29,486.16,22.6
"2018-01-26",10.2,18.87,23.78,496.5,22.85
"2018-01-29",9.94,18.7,23.74,488.28,22.51
"2018-01-30",9.81,18.54,23.16,479.52,22.25
"2018-01-31",9.97,18.69,23.45,487.68,22.53
"2018-02-01",9.86,18.6,23.17,479.38,22.24
"2018-02-02",10.01,18.21,23.07,476.94,21.91
"2018-02-05",9.98,17.59,22.92,469.64,21.77
"2018-02-06",9.63,17.95,21.89,454.59,20.9
"2018-02-07",9.45,17.77,21.47,447.56,21.01
"2018-02-08",9.36,17.03,21.34,439.37,20.6
"2018-02-09",9.07,17.32,20.55,431.65,19.97
"2018-02-12",9.26,17.62,20.7,435.07,20.43
"2018-02-13",9.36,17.71,20.99,443.64,20.74
"2018-02-14",9.5,18.08,21.45,452.58,21.16
"2018-02-15",,18.39,,465,21.49
"2018-02-16",,18.39,,,21.63
"2018-02-19",,18.38,,,21.48
"2018-02-20",,18.47,21.81,461.59,21.56
"2018-02-21",,18.41,22.25,468.79,21.84
"2018-02-22",9.69,18.39,21.94,466.91,21.76
"2018-02-23",9.74,18.72,22.24,471.45,21.87
"2018-02-26",9.97,18.91,22.42,474.86,21.99
"2018-02-27",9.81,18.76,22.08,465.4,21.69
"2018-02-28",9.71,18.65,21.74,460.91,21.55
"2018-03-01",9.78,18.46,21.86,458.96,21.6
"2018-03-02",9.66,18.67,21.42,451.93,21.24
"2018-03-05",9.67,18.87,21.17,449.7,21.21
"2018-03-06",9.83,19.02,21.7,461.64,21.42
"2018-03-07",9.79,19.21,21.47,457.35,21.38
"2018-03-08",9.9,19.27,21.75,463.45,21.69
"2018-03-09",10.03,19.58,21.96,470.58,22.04
"2018-03-12",10.11,19.67,22.42,474.9,22.13
"2018-03-13",10.03,19.48,22.42,472.55,21.88
"2018-03-14",10,19.56,22.39,472.03,21.84
"2018-03-15",10.07,19.55,22.56,477.45,22.14
"2018-03-16",9.91,19.53,22.49,476.73,22.1
"2018-03-19",9.97,19.22,22.39,473.02,21.89
"2018-03-20",9.98,19.37,22.33,479.95,22.17
"2018-03-21",9.95,19.33,22.2,473.59,22.02
"2018-03-22",9.83,18.8,21.72,458.83,21.3
"2018-03-23",9.54,18.37,21.2,453.53,20.97
"2018-03-26",9.59,19.02,21.4,460.92,21.11
"2018-03-27",9.69,18.39,21.73,459.65,21.37
"2018-03-28",9.52,18.1,21.03,449.08,20.66
"2018-03-29",9.59,18.46,21.01,450.88,20.87
"2018-03-30",,,,,20.86
"2018-04-02",,17.97,,,20.64
"2018-04-03",9.56,18.11,21.02,449.56,20.78
"2018-04-04",9.46,18.3,20.55,444.35,20.62
"2018-04-05",,18.36,21.1,,20.95
"2018-04-06",,17.95,20.85,447.87,20.66
"2018-04-09",9.42,18.07,20.94,450.82,20.98
"2018-04-10",9.63,18.44,21.32,460.47,21.28
"2018-04-11",9.69,18.42,21.37,461.21,21.34
"2018-04-12",9.63,18.61,21.27,461.18,21.26
"2018-04-13",9.57,18.48,21.17,453.69,20.99
"2018-04-16",9.43,18.62,20.86,448.64,20.83
"2018-04-17",9.22,19.02,20.69,445.6,20.77
"2018-04-18",9.22,19.06,20.81,447.74,20.79
"2018-04-19",9.38,18.87,21.22,453.03,20.91
"2018-04-20",9.25,18.66,20.9,446.88,20.7
"2018-04-23",9.16,18.52,20.79,442.42,20.69
"2018-04-24",9.37,18.19,21.05,448.24,20.77
"2018-04-25",9.35,18.1,20.67,441,20.52
"2018-04-26",9.04,18.49,20.68,439.28,20.5
"2018-04-27",9.13,18.48,20.92,441.64,20.62
"2018-04-30",,18.44,21.24,446.89,20.81
"2018-05-01",,18.6,,,20.68
"2018-05-02",9.18,18.58,21.14,445.55,20.82
"2018-05-03",9.28,18.65,20.92,442.46,20.5
"2018-05-04",9.24,18.95,20.76,443.46,20.74
"2018-05-07",9.39,19.13,21.05,451.56,21
"2018-05-08",9.51,19.21,21.2,456.43,21.18
"2018-05-09",9.51,19.46,21.33,456.87,21.19
"2018-05-10",,19.67,,,21.48
"2018-05-11",9.61,19.59,21.63,462.71,21.5
"2018-05-14",9.77,19.5,21.88,470.29,21.74
"2018-05-15",9.79,19.36,21.62,463.63,21.44
"2018-05-16",9.71,19.44,21.7,467.19,21.54
"2018-05-17",9.58,19.34,21.55,464.03,21.55
"2018-05-18",9.67,19.32,21.62,461.67,21.42
"2018-05-21",,19.41,,,21.51
"2018-05-22",,19.32,21.56,,21.6
"2018-05-23",9.59,19.46,21.25,458.35,21.43
"2018-05-24",9.49,19.46,21.33,457.17,21.39
"2018-05-25",9.47,19.5,21.25,459.31,21.41
"2018-05-28",9.54,19.49,21.32,463.93,21.57
"2018-05-29",9.41,19.42,21.15,458.4,21.35
"2018-05-30",9.24,19.58,20.85,454.26,21.23
"2018-05-31",9.49,19.57,21.04,461.41,21.49
"2018-06-01",9.34,19.89,21.12,465.51,21.62
"2018-06-04",9.48,20.06,21.55,473.85,21.96
"2018-06-05",9.65,20.16,21.67,475.27,22.1
"2018-06-06",9.69,20.26,21.68,476.94,22.29
"2018-06-07",9.66,19.95,21.87,477,22.22
"2018-06-08",9.57,19.99,21.54,472.71,22.06
"2018-06-11",9.54,20.01,21.62,473.22,22.09
"2018-06-12",9.72,20.19,21.66,477.09,22.31
"2018-06-13",9.63,20.16,21.47,471.51,22.13
"2018-06-14",9.59,20.3,21.29,469.77,22.04
"2018-06-15",9.48,20.25,21.16,464.12,21.83
"2018-06-18",,20.31,21.14,,21.76
"2018-06-19",9.11,20.14,20.48,452.05,21.26
"2018-06-20",9.15,20.24,20.62,456.15,21.44
"2018-06-21",9,20.05,20.41,449.19,21.16
"2018-06-22",9.1,19.88,20.34,450.33,21.22
"2018-06-25",8.96,19.37,19.93,439.57,20.61
"2018-06-26",8.88,19.48,19.73,438.1,20.63
"2018-06-27",8.6,19.12,19.34,428.7,20.28
"2018-06-28",8.46,19.36,19.22,424.81,20.1
"2018-06-29",8.72,19.39,19.7,434.1,20.53
"2018-07-02",,19.61,19.34,,20.27
"2018-07-03",8.42,19.38,19.41,428.05,20.15
"2018-07-04",8.34,19.37,19.15,421.64,19.9
"2018-07-05",8.26,19.64,19.03,420.84,19.74
"2018-07-06",8.29,19.87,19.13,425.44,20.06
"2018-07-09",8.61,20,19.62,435.18,20.45
"2018-07-10",8.66,20.03,19.61,433.31,20.36
"2018-07-11",8.53,19.93,19.3,427.56,20.08
"2018-07-12",8.73,20.25,19.48,434.42,20.31
"2018-07-13",8.79,20.2,19.44,434.85,20.36
"2018-07-16",8.8,20.14,19.37,434.13,20.3
"2018-07-17",8.79,20.29,19.19,431.45,20.24
"2018-07-18",8.66,20.31,19.24,431.05,20.16
"2018-07-19",8.61,20.19,19.09,427.12,19.95
"2018-07-20",8.73,20.19,19.23,428.61,20
"2018-07-23",8.74,20.22,19.27,426.23,19.87
"2018-07-24",8.81,20.12,19.67,430.42,20.08
"2018-07-25",8.91,20.44,19.72,436.12,20.26
"2018-07-26",8.74,20.28,19.66,431.42,20.15
"2018-07-27",8.64,19.91,19.66,428.87,20.01
"2018-07-30",8.56,19.46,19.49,423.78,19.69
"2018-07-31",8.53,19.57,19.37,421.85,19.66
"2018-08-01",8.42,19.68,19.17,417.93,19.47
"2018-08-02",8.21,19.9,18.77,411.03,19.04
"2018-08-03",7.94,19.88,18.72,408.75,18.96
"2018-08-06",7.83,20.06,18.64,405.53,18.79
"2018-08-07",8.11,20.16,18.9,411.06,19.09
"2018-08-08",7.93,20.2,18.88,408.84,18.93
"2018-08-09",8.2,20.25,19.03,413.34,19.23
"2018-08-10",8.18,20.06,18.87,409.81,19.09
"2018-08-13",8.15,20,18.56,406.67,18.82
"2018-08-14",8.06,20.08,18.38,399.24,18.53
"2018-08-15",,19.84,,,17.9
"2018-08-16",7.76,19.91,17.9,391.57,18.19
"2018-08-17",7.65,19.89,17.85,390.52,18.05
"2018-08-20",7.72,19.93,18.14,395.22,18.34
"2018-08-21",7.93,20.03,18.39,400.1,18.61
"2018-08-22",7.88,20.18,18.46,401.73,18.69
"2018-08-23",7.91,20.22,18.47,400.23,18.52
"2018-08-24",7.92,20.51,18.31,399.9,18.55
"2018-08-27",8.23,20.68,18.76,410.04,19
"2018-08-28",8.23,20.72,18.82,409.6,18.95
"2018-08-29",8.16,20.91,18.73,409.7,19.05
"2018-08-30",8.06,20.78,18.55,405.25,18.74
"2018-08-31",7.98,20.86,18.35,402.29,18.62
"2018-09-03",7.94,20.84,18.23,401.8,18.56
"2018-09-04",8.01,20.89,18.31,400.39,18.49
"2018-09-05",7.82,20.42,17.9,393.02,18.07
"2018-09-06",7.73,20.29,17.74,389.94,17.88
"2018-09-07",7.79,20.31,17.79,390.76,17.93
"2018-09-10",7.59,20.37,17.5,385.3,17.59
"2018-09-11",7.58,20.51,17.23,382.87,17.44
"2018-09-12",7.51,20.47,17.15,380.34,17.38
"2018-09-13",7.58,20.64,17.75,389.23,17.78
"2018-09-14",7.59,20.69,17.84,389.42,17.93
"2018-09-17",7.47,20.25,17.57,384.31,17.68
"2018-09-18",7.61,20.32,17.68,386.5,17.79
"2018-09-19",7.74,20.23,18.03,395.37,18.14
"2018-09-20",7.73,20.43,18.19,398.49,18.29
"2018-09-21",7.97,20.36,18.63,403.65,18.61
"2018-09-24",,20.42,18.25,397.87,18.25
"2018-09-25",,20.51,18.26,,18.26
"2018-09-26",8,20.44,18.46,402.85,18.46
"2018-09-27",7.94,20.52,18.32,402.71,18.41
"2018-09-28",8.03,20.52,18.48,402.68,18.43
"2018-10-01",,20.46,18.48,,18.45
"2018-10-02",,20.3,18.05,393.24,18
"2018-10-03",,20.38,18.15,393.37,18.02
"2018-10-04",,19.93,17.82,385.01,17.68
"2018-10-05",,19.69,17.65,382.6,17.56
"2018-10-08",7.59,19.32,17.22,375.23,17.22
"2018-10-09",7.57,19.25,17.22,373.67,17.26
"2018-10-10",7.54,18.34,17.09,366.79,16.93
"2018-10-11",7.2,18.15,16.58,363.64,16.59
"2018-10-12",7.34,18.73,16.89,368.59,16.98
"2018-10-15",7.24,18.48,16.64,364.9,16.81
"2018-10-16",7.15,19.11,16.68,368.1,16.92
"2018-10-17",,19.08,16.68,,16.86
"2018-10-18",6.95,18.63,16.48,361.06,16.55
"2018-10-19",7.15,18.46,16.66,364.95,16.73
"2018-10-22",7.51,18.61,17.09,371.28,17.19
"2018-10-23",7.28,18.53,16.57,362.22,16.64
"2018-10-24",7.24,17.68,16.57,359.11,16.47
"2018-10-25",7.24,18.22,16.45,358.61,16.49
"2018-10-26",7.12,17.77,16.27,354.97,16.18
"2018-10-29",6.88,17.37,16.08,349.94,15.91
"2018-10-30",6.97,17.71,15.95,347.7,15.77
"2018-10-31",7.1,18.24,16.44,357.89,16.27
"2018-11-01",,18.68,,,16.83
"2018-11-02",7.54,18.47,17.42,376.3,17.15
"2018-11-05",7.42,18.31,17.14,373.13,17
"2018-11-06",7.39,18.33,17.27,374.93,17.09
"2018-11-07",7.35,19,17.26,376.97,17.26
"2018-11-08",7.32,18.88,17.29,375.17,16.97
"2018-11-09",7.2,18.51,16.79,364.47,16.5
"2018-11-12",7.28,17.91,16.73,362.26,16.35
"2018-11-13",7.32,18,16.86,366.63,16.84
"2018-11-14",7.24,17.92,16.88,369.23,16.84
"2018-11-15",7.34,18.38,17.12,371.66,17.07
"2018-11-16",7.37,18.23,17.2,372.09,17.05
"2018-11-19",7.45,17.36,17.2,370.11,17.01
"2018-11-20",7.26,17.21,16.84,361.08,16.59
"2018-11-21",7.29,17.46,16.99,368.01,16.89
"2018-11-22",7.25,17.46,16.93,366.95,16.8
"2018-11-23",7.1,17.42,16.8,364.41,16.69
"2018-11-26",7.09,17.92,17.05,371.45,17
"2018-11-27",7.08,17.86,17.04,369.29,16.96
"2018-11-28",7.19,18.56,17.29,375.55,17.1
"2018-11-29",7.11,18.5,17.21,373.53,17.02
"2018-11-30",7.18,18.82,17.28,375.88,17.12
"2018-12-03",7.49,19.19,17.83,384.73,17.67
"2018-12-04",7.56,18.44,17.86,385.43,17.64
"2018-12-05",7.49,18.45,17.58,382.05,17.46
"2018-12-06",7.29,18.58,17.07,370.19,16.87
"2018-12-07",7.28,18,17.14,372.63,16.95
"2018-12-10",7.19,18.17,16.84,365.39,16.56
"2018-12-11",7.24,18.18,16.92,370.35,16.88
"2018-12-12",7.31,18.41,17.11,374.38,17.14
"2018-12-13",7.45,18.34,17.29,376.06,17.13
"2018-12-14",7.27,17.95,16.98,371.4,16.89
"2018-12-17",7.25,17.4,16.86,365.26,16.77
"2018-12-18",7.17,17.55,16.62,363.52,16.56
"2018-12-19",7.1,17.24,16.59,360.2,16.57
"2018-12-20",7.06,16.89,16.36,356.15,16.24
"2018-12-21",6.96,16.38,16.29,354.63,16.24
"2018-12-24",,16.08,,350.12,16.08
"2018-12-26",,17.06,,,16.03
"2018-12-27",6.98,17.24,16.16,351.81,16.13
"2018-12-28",7,17.26,16.29,355.94,16.31
"2018-12-31",7.01,17.39,16.46,357.05,16.41
"2019-01-02",6.89,17.35,16.04,351.53,16.2
"2019-01-03",6.8,16.67,15.97,346.35,15.89
"2019-01-04",6.95,17.46,16.3,355.63,16.4
"2019-01-07",7.04,17.81,16.5,358.16,16.48
"2019-01-08",7.04,17.99,16.59,361.52,16.46
"2019-01-09",7.12,18.23,16.97,369.87,16.92
"2019-01-10",7.15,18.34,16.94,369.86,16.99
"2019-01-11",7.23,18.34,17.04,370.38,16.95
"2019-01-14",7.12,18.13,16.79,367.26,16.77
"2019-01-15",7.29,18.4,17.19,374.53,17.12
"2019-01-16",7.3,18.43,17.29,377.95,17.3
"2019-01-17",7.25,18.58,17.31,376.68,17.26
"2019-01-18",7.39,18.89,17.57,380.71,17.59
"2019-01-21",7.43,18.9,17.59,379.74,17.52
"2019-01-22",7.32,18.52,17.4,375.16,17.28
"2019-01-23",7.37,18.5,17.44,376.53,17.28
"2019-01-24",7.4,18.83,17.54,377.32,17.41
"2019-01-25",7.52,19.19,17.89,384.8,17.75
"2019-01-28",7.56,18.95,17.78,382.05,17.62
"2019-01-29",7.6,18.71,17.77,384.1,17.59
"2019-01-30",7.54,19.21,17.86,387.29,17.69
"2019-01-31",7.64,19.53,18.11,391.36,18.01
"2019-02-01",7.75,19.63,18.25,390.55,18.08
"2019-02-04",,19.83,,392.24,18.13
"2019-02-05",,20,,,18.32
"2019-02-06",,20.03,,,18.27
"2019-02-07",,19.82,,,18.01
"2019-02-08",,20.02,18.15,389.86,18.05
"2019-02-11",7.83,20.09,18.29,394.02,18.3
"2019-02-12",7.9,20.39,18.39,394.46,18.38
"2019-02-13",8.03,20.36,18.59,398.42,18.54
"2019-02-14",8.04,20.39,18.48,396.32,18.4
"2019-02-15",7.87,20.45,18.16,392.04,18.26
"2019-02-18",8.15,20.46,18.47,395.48,18.4
"2019-02-19",8.11,20.49,18.51,395.3,18.41
"2019-02-20",8.21,20.49,18.78,399.45,18.68
"2019-02-21",8.19,20.43,18.75,398.44,18.56
"2019-02-22",8.4,20.68,18.97,405.86,18.93
"2019-02-25",8.88,20.79,19.43,414.25,19.25
"2019-02-26",8.72,20.77,19.23,411.08,19.12
"2019-02-27",8.66,20.83,19.17,409.06,19.03
"2019-02-28",8.67,20.79,19.12,408.52,18.99
"2019-03-01",8.85,20.98,19.31,413.94,19.18
"2019-03-04",9.01,20.77,19.47,417.77,19.18
"2019-03-05",9.05,20.74,19.6,418.1,19.46
"2019-03-06",9.1,20.57,19.72,418.49,19.46
"2019-03-07",8.93,20.4,19.31,408.11,19
"2019-03-08",8.65,20.39,18.72,397.92,18.67
"2019-03-11",8.86,20.84,19.13,409.16,19.11
"2019-03-12",8.96,20.94,19.37,412.85,19.17
"2019-03-13",8.89,21.03,19.3,409.8,19.18
"2019-03-14",8.87,21.08,19.2,406.99,19.07
"2019-03-15",9.06,21.27,19.39,412.07,19.28
"2019-03-18",9.32,21.3,19.74,420.78,19.54
"2019-03-19",9.27,21.43,19.74,419.83,19.62
"2019-03-20",9.3,21.44,19.61,416.47,19.43
"2019-03-21",9.31,21.91,19.58,416.11,19.44
"2019-03-22",9.29,21.34,19.43,411.26,19.16
"2019-03-25",9.05,21.28,19.09,405.74,19.1
"2019-03-26",8.94,21.42,19.11,405.9,19.11
"2019-03-27",9.09,21.16,19.19,407.07,19.17
"2019-03-28",9.06,21.25,19.03,409.11,19.2
"2019-03-29",9.42,21.47,19.29,420.25,19.61
"2019-04-01",9.68,21.74,19.71,428.68,19.95
"2019-04-02",9.62,21.81,19.74,427.7,19.93
"2019-04-03",9.72,21.99,19.95,431.71,20.14
"2019-04-04",9.78,21.75,20.02,433.95,20.15
"2019-04-05",,21.88,20.06,,20.34
"2019-04-08",9.73,21.93,20.19,436.11,20.29
"2019-04-09",9.78,21.89,20.21,439.74,20.32
"2019-04-10",9.73,22.12,20.02,441.15,20.35
"2019-04-11",9.48,22.16,19.86,432.73,20.07
"2019-04-12",9.49,22.3,20,436.41,20.19
"2019-04-15",9.47,22.2,19.85,431.72,19.97
"2019-04-16",9.73,22.26,20.04,439.26,20.19
"2019-04-17",9.74,22.2,20.08,441.21,20.22
"2019-04-18",9.68,22.16,19.96,439.94,20.21
"2019-04-19",,,,,20.27
"2019-04-22",,22.3,,,20.16
"2019-04-23",9.54,22.56,19.81,439.01,20.22
"2019-04-24",9.55,22.53,19.77,437.02,20.08
"2019-04-25",9.37,22.6,19.55,431.04,19.87
"2019-04-26",9.27,22.74,19.55,429.8,20.02
"2019-04-29",9.37,22.8,19.63,433.49,20.14
"2019-04-30",9.37,22.86,19.64,431.21,20.04
"2019-05-01",,22.67,,,20.17
"2019-05-02",9.37,22.63,19.71,433.09,20.15
"2019-05-03",9.37,22.86,19.82,436.3,20.4
"2019-05-06",8.74,22.7,18.99,415.39,19.64
"2019-05-07",8.92,22.24,18.99,412.77,19.4
"2019-05-08",8.77,22.15,18.64,409.41,19.32
"2019-05-09",,22.09,,,18.81
"2019-05-10",8.92,22.2,18.44,408.52,18.96
"2019-05-13",,21.29,18.22,,18.6
"2019-05-14",8.63,21.74,17.94,397.03,18.72
"2019-05-15",8.87,22.03,18.12,403.82,18.91
"2019-05-16",8.87,22.23,18.14,407.23,19.02
"2019-05-17",8.61,21.92,17.69,393.83,18.53
"2019-05-20",8.5,21.42,17.28,383.47,18.07
"2019-05-21",8.62,21.67,17.38,388.21,18.19
"2019-05-22",8.63,21.61,17.29,385.54,18.12
"2019-05-23",8.46,21.19,16.88,376.15,17.77
"2019-05-24",8.51,21.24,16.96,378.53,17.74
"2019-05-27",8.64,21.23,16.9,379.85,17.78
"2019-05-28",8.72,21.2,17.02,385,17.86
"2019-05-29",8.71,20.98,16.86,382.95,17.76
"2019-05-30",,21.1,,,17.8
"2019-05-31",8.67,20.83,16.91,380.38,17.8
"2019-06-03",8.64,20.31,16.97,381.95,17.92
"2019-06-04",8.55,20.88,16.84,379.13,17.87
"2019-06-05",8.56,21.14,16.86,377.9,17.74
"2019-06-06",8.44,21.33,16.85,376.71,17.75
"2019-06-07",,21.66,16.86,,17.95
"2019-06-10",,21.92,,,18.3
"2019-06-11",8.93,21.79,17.58,396.12,18.43
"2019-06-12",8.86,21.7,17.25,392.13,18.15
"2019-06-13",8.82,21.78,17.23,391.48,18.15
"2019-06-14",8.75,21.59,17.06,387.6,18
"2019-06-17",8.75,21.68,17.03,388.07,18.04
"2019-06-18",8.78,22.04,17.27,394.71,18.46
"2019-06-19",8.98,22.25,17.6,400.14,18.68
"2019-06-20",9.36,22.52,18.02,410.79,19.03
"2019-06-21",9.39,22.36,17.93,408.99,19.02
"2019-06-24",9.41,22.21,17.88,409.09,18.99
"2019-06-25",9.33,21.76,17.69,405.67,18.77
"2019-06-26",9.36,21.9,17.8,409.56,18.95
"2019-06-27",9.55,22.14,17.99,414.82,19.13
"2019-06-28",9.56,22.18,17.97,415.55,19.11
"2019-07-01",,22.52,18.19,423.44,19.47
"2019-07-02",9.81,22.58,18.3,427.76,19.59
"2019-07-03",9.68,22.69,18.19,423.77,19.49
"2019-07-04",9.59,22.69,18.22,422.99,19.45
"2019-07-05",9.67,22.64,18.16,422.03,19.37
"2019-07-08",9.49,22.49,17.85,415.34,19.06
"2019-07-09",9.47,22.67,17.72,414.24,19.01
"2019-07-10",9.46,22.82,17.84,418.47,19.05
"2019-07-11",9.48,22.92,17.86,416.03,19.08
"2019-07-12",9.54,23.05,17.84,417.24,19.08
"2019-07-15",9.57,23.14,17.92,420.19,19.2
"2019-07-16",9.54,22.92,17.99,420.32,19.26
"2019-07-17",9.52,22.95,18,419.98,19.21
"2019-07-18",9.43,23.04,17.87,416.69,19.09
"2019-07-19",9.54,22.9,18.14,419.31,19.29
"2019-07-22",9.51,23.13,17.89,418.96,19.14
"2019-07-23",9.54,23.21,17.98,421.73,19.31
"2019-07-24",9.63,23.55,18.05,424.27,19.42
"2019-07-25",9.73,23.26,18.13,425.06,19.4
"2019-07-26",9.78,23.43,18.03,426.26,19.32
"2019-07-29",9.77,23.21,17.88,423.9,19.19
"2019-07-30",9.78,23.1,17.88,422.51,19.15
"2019-07-31",9.67,22.65,17.72,419.98,19.01
"2019-08-01",9.56,22.43,17.7,416.44,19.08
"2019-08-02",9.35,21.93,17.1,405.62,18.28
"2019-08-05",9.01,21.1,16.48,390.91,17.61
"2019-08-06",9.03,21.34,16.34,394.77,17.7
"2019-08-07",8.97,21.49,16.26,391.24,17.71
"2019-08-08",9.15,22.01,16.48,402.08,18.04
"2019-08-09",9.07,21.77,16.42,397.86,17.82
"2019-08-12",9.23,21.52,16.33,398.58,17.81
"2019-08-13",9.15,21.95,16.48,405.28,17.97
"2019-08-14",9.26,21.3,16.28,400.43,17.58
"2019-08-15",,21.35,,,17.86
"2019-08-16",9.32,21.7,16.46,410.44,18.23
"2019-08-19",9.51,21.91,16.9,417.43,18.55
"2019-08-20",9.47,21.84,16.92,417.16,18.56
"2019-08-21",9.49,22.07,16.96,419.49,18.61
"2019-08-22",9.46,22.02,16.9,418.49,18.37
"2019-08-23",9.58,21.46,16.86,418.19,18.25
"2019-08-26",9.39,21.69,16.65,414.3,18.17
"2019-08-27",9.46,21.62,16.73,418.36,18.22
"2019-08-28",9.44,21.58,16.72,416.55,18.3
"2019-08-29",9.49,21.96,16.82,423.8,18.41
"2019-08-30",9.5,21.92,16.96,424.28,18.38
"2019-09-02",9.62,21.93,17.01,424.74,18.46
"2019-09-03",9.64,21.67,16.91,423.19,18.38
"2019-09-04",9.69,21.97,17.24,426.71,18.69
"2019-09-05",9.79,22.33,17.38,433.14,18.93
"2019-09-06",9.87,22.29,17.5,433.39,19.03
"2019-09-09",9.96,22.04,17.47,433.23,19.03
"2019-09-10",9.92,21.93,17.37,427.96,18.93
"2019-09-11",9.84,22.15,17.57,426.8,19.06
"2019-09-12",9.99,22.29,17.71,430.87,19.24
"2019-09-13",,22.21,17.9,433.66,19.32
"2019-09-16",10,22.24,17.74,432.73,19.15
"2019-09-17",9.84,22.37,17.56,429.11,19.01
"2019-09-18",9.94,22.39,17.6,431.75,19
"2019-09-19",10,22.39,17.55,432.23,19.03
"2019-09-20",10.08,22.27,17.55,432.04,18.9
"2019-09-23",9.98,22.27,17.29,425.51,18.69
"2019-09-24",10.08,21.87,17.26,424.7,18.56
"2019-09-25",9.93,22.11,17.02,422.22,18.49
"2019-09-26",9.8,22.1,17.15,422.38,18.39
"2019-09-27",9.88,21.61,17.12,419.15,18.35
"2019-09-30",9.69,21.81,16.99,418.54,18.3
"2019-10-01",,21.63,16.96,,18.1
"2019-10-02",,21.32,16.9,415.58,18.11
"2019-10-03",,21.66,16.97,420.25,18.34
"2019-10-04",,21.94,17.04,421.34,18.34
"2019-10-07",,21.91,16.99,,18.36
"2019-10-08",9.76,21.39,16.94,416.32,18.15
"2019-10-09",9.76,21.68,16.86,419.48,18.14
"2019-10-10",9.95,21.75,17.11,425.77,18.37
"2019-10-11",10.09,22.12,17.46,432.87,18.72
"2019-10-14",10.21,22.12,17.52,433.7,18.67
"2019-10-15",10.12,22.39,17.5,436.27,18.82
"2019-10-16",10.05,22.03,17.53,436.4,18.78
"2019-10-17",10.11,22.03,17.57,440.16,18.86
"2019-10-18",9.98,21.67,17.48,434.39,18.65
"2019-10-21",9.98,21.86,17.48,436.39,18.73
"2019-10-22",10.05,21.5,17.46,433.66,18.68
"2019-10-23",10,21.43,17.33,430.54,18.52
"2019-10-24",9.96,21.94,17.4,434.1,18.68
"2019-10-25",10.06,22.11,17.47,437.61,18.81
"2019-10-28",10.12,22.37,17.72,443.17,19.02
"2019-10-29",10.1,22.17,17.66,442.97,18.86
"2019-10-30",10.12,22.4,17.61,442.59,18.8
"2019-10-31",10.11,22.22,17.69,441.96,18.84
"2019-11-01",,22.49,,,19.1
"2019-11-04",10.43,22.57,18.08,456.43,19.41
"2019-11-05",10.59,22.47,18.23,458.99,19.5
