"","Date","LU0231483743","Date4","LU0243957239","Date3","HK0000065125","Date2","LU0261952682","Date1","LU0823388615"
"1160","2018-06-21 08:00:00",29.6406,"2018-06-21 08:00:00",21.6,"2018-06-21 08:00:00",277,"2018-06-21 08:00:00",12.75,"2018-06-21 08:00:00",100.85
"1161","2018-06-22 08:00:00",29.6837,"2018-06-22 08:00:00",21.58,"2018-06-22 08:00:00",277.03,"2018-06-22 08:00:00",12.89,"2018-06-22 08:00:00",100.83
"1162","2018-06-25 08:00:00",29.422,"2018-06-25 08:00:00",21.54,"2018-06-25 08:00:00",272.42,"2018-06-25 08:00:00",12.62,"2018-06-25 08:00:00",100.62
"1163","2018-06-26 08:00:00",29.1473,"2018-06-26 08:00:00",21.48,"2018-06-26 08:00:00",271.31,"2018-06-26 08:00:00",12.62,"2018-06-26 08:00:00",100.49
"1164","2018-06-27 08:00:00",28.6237,"2018-06-27 08:00:00",21.43,"2018-06-27 08:00:00",265.37,"2018-06-27 08:00:00",12.73,"2018-06-27 08:00:00",100.32
"1165","2018-06-28 08:00:00",28.5712,"2018-06-28 08:00:00",21.44,"2018-06-28 08:00:00",266.17,"2018-06-28 08:00:00",12.61,"2018-06-28 08:00:00",99.88
"1166","2018-06-29 08:00:00",29.1033,"2018-06-29 08:00:00",21.44,"2018-06-29 08:00:00",271.3,"2018-06-29 08:00:00",12.72,"2018-06-29 08:00:00",100.01
"1167","2018-07-02 08:00:00",29.0469,"2018-07-02 08:00:00",21.4,"2018-07-02 08:00:00",NA,"2018-07-02 08:00:00",12.63,"2018-07-02 08:00:00",99.68
"1168","2018-07-03 08:00:00",28.6481,"2018-07-03 08:00:00",21.44,"2018-07-03 08:00:00",266.88,"2018-07-03 08:00:00",12.76,"2018-07-03 08:00:00",99.9
"1169","2018-07-04 08:00:00",28.3096,"2018-07-04 08:00:00",21.48,"2018-07-04 08:00:00",262.5,"2018-07-04 08:00:00",12.78,"2018-07-04 08:00:00",NA
"1170","2018-07-05 08:00:00",28.2039,"2018-07-05 08:00:00",21.53,"2018-07-05 08:00:00",262.76,"2018-07-05 08:00:00",12.89,"2018-07-05 08:00:00",100
"1171","2018-07-06 08:00:00",28.2657,"2018-07-06 08:00:00",21.53,"2018-07-06 08:00:00",264.8,"2018-07-06 08:00:00",12.92,"2018-07-06 08:00:00",100.11
"1172","2018-07-09 08:00:00",28.8586,"2018-07-09 08:00:00",21.58,"2018-07-09 08:00:00",269.68,"2018-07-09 08:00:00",12.97,"2018-07-09 08:00:00",100.41
"1173","2018-07-10 08:00:00",28.8254,"2018-07-10 08:00:00",21.62,"2018-07-10 08:00:00",269.23,"2018-07-10 08:00:00",13.02,"2018-07-10 08:00:00",100.58
"1174","2018-07-11 08:00:00",28.517,"2018-07-11 08:00:00",21.52,"2018-07-11 08:00:00",265.89,"2018-07-11 08:00:00",12.82,"2018-07-11 08:00:00",100.46
"1175","2018-07-12 08:00:00",28.7265,"2018-07-12 08:00:00",21.54,"2018-07-12 08:00:00",268.34,"2018-07-12 08:00:00",12.91,"2018-07-12 08:00:00",100.6
"1176","2018-07-13 08:00:00",28.8817,"2018-07-13 08:00:00",21.57,"2018-07-13 08:00:00",269.45,"2018-07-13 08:00:00",12.94,"2018-07-13 08:00:00",100.69
"1177","2018-07-16 08:00:00",29.0017,"2018-07-16 08:00:00",21.58,"2018-07-16 08:00:00",269.58,"2018-07-16 08:00:00",12.92,"2018-07-16 08:00:00",100.64
"1178","2018-07-17 08:00:00",28.6935,"2018-07-17 08:00:00",21.55,"2018-07-17 08:00:00",265.97,"2018-07-17 08:00:00",12.96,"2018-07-17 08:00:00",100.65
"1179","2018-07-18 08:00:00",28.6794,"2018-07-18 08:00:00",21.59,"2018-07-18 08:00:00",265.51,"2018-07-18 08:00:00",13.06,"2018-07-18 08:00:00",100.65
"1180","2018-07-19 08:00:00",28.5915,"2018-07-19 08:00:00",21.58,"2018-07-19 08:00:00",264.11,"2018-07-19 08:00:00",13.01,"2018-07-19 08:00:00",100.64
"1181","2018-07-20 08:00:00",28.7083,"2018-07-20 08:00:00",21.52,"2018-07-20 08:00:00",266.04,"2018-07-20 08:00:00",12.96,"2018-07-20 08:00:00",100.62
"1182","2018-07-23 08:00:00",28.581,"2018-07-23 08:00:00",21.49,"2018-07-23 08:00:00",266.45,"2018-07-23 08:00:00",12.95,"2018-07-23 08:00:00",100.63
"1183","2018-07-24 08:00:00",28.8391,"2018-07-24 08:00:00",21.53,"2018-07-24 08:00:00",270.03,"2018-07-24 08:00:00",13.06,"2018-07-24 08:00:00",100.74
"1184","2018-07-25 08:00:00",29.1232,"2018-07-25 08:00:00",21.56,"2018-07-25 08:00:00",272.58,"2018-07-25 08:00:00",13,"2018-07-25 08:00:00",100.81
"1185","2018-07-26 08:00:00",28.9476,"2018-07-26 08:00:00",21.6,"2018-07-26 08:00:00",271.24,"2018-07-26 08:00:00",13.15,"2018-07-26 08:00:00",100.91
"1186","2018-07-27 08:00:00",28.9372,"2018-07-27 08:00:00",21.68,"2018-07-27 08:00:00",271.12,"2018-07-27 08:00:00",13.22,"2018-07-27 08:00:00",100.94
"1187","2018-07-30 08:00:00",28.7391,"2018-07-30 08:00:00",21.67,"2018-07-30 08:00:00",269.92,"2018-07-30 08:00:00",13.17,"2018-07-30 08:00:00",100.93
"1188","2018-07-31 08:00:00",28.557,"2018-07-31 08:00:00",21.68,"2018-07-31 08:00:00",268.56,"2018-07-31 08:00:00",13.22,"2018-07-31 08:00:00",101.08
"1189","2018-08-01 08:00:00",28.4304,"2018-08-01 08:00:00",21.69,"2018-08-01 08:00:00",266.46,"2018-08-01 08:00:00",13.15,"2018-08-01 08:00:00",101.09
"1190","2018-08-02 08:00:00",27.8165,"2018-08-02 08:00:00",21.62,"2018-08-02 08:00:00",260.91,"2018-08-02 08:00:00",13.01,"2018-08-02 08:00:00",101.08
"1191","2018-08-03 08:00:00",27.4998,"2018-08-03 08:00:00",21.63,"2018-08-03 08:00:00",259.49,"2018-08-03 08:00:00",13.06,"2018-08-03 08:00:00",101.2
"1192","2018-08-06 08:00:00",27.3543,"2018-08-06 08:00:00",21.65,"2018-08-06 08:00:00",260.41,"2018-08-06 08:00:00",13.07,"2018-08-06 08:00:00",101.28
"1193","2018-08-07 08:00:00",27.8337,"2018-08-07 08:00:00",21.67,"2018-08-07 08:00:00",264.61,"2018-08-07 08:00:00",13.15,"2018-08-07 08:00:00",101.42
"1194","2018-08-08 08:00:00",27.8568,"2018-08-08 08:00:00",21.69,"2018-08-08 08:00:00",265.84,"2018-08-08 08:00:00",13.1,"2018-08-08 08:00:00",101.45
"1195","2018-08-09 08:00:00",28.2183,"2018-08-09 08:00:00",21.66,"2018-08-09 08:00:00",268.35,"2018-08-09 08:00:00",13.11,"2018-08-09 08:00:00",101.48
"1196","2018-08-10 08:00:00",28.086,"2018-08-10 08:00:00",21.64,"2018-08-10 08:00:00",266.2,"2018-08-10 08:00:00",12.85,"2018-08-10 08:00:00",101.27
"1197","2018-08-13 08:00:00",27.7855,"2018-08-13 08:00:00",21.56,"2018-08-13 08:00:00",262.31,"2018-08-13 08:00:00",12.79,"2018-08-13 08:00:00",101.16
"1198","2018-08-14 08:00:00",27.4232,"2018-08-14 08:00:00",21.55,"2018-08-14 08:00:00",259.81,"2018-08-14 08:00:00",12.79,"2018-08-14 08:00:00",101.18
"1199","2018-08-15 08:00:00",NA,"2018-08-15 08:00:00",21.55,"2018-08-15 08:00:00",254.96,"2018-08-15 08:00:00",12.59,"2018-08-15 08:00:00",NA
"1200","2018-08-16 08:00:00",26.5527,"2018-08-16 08:00:00",21.51,"2018-08-16 08:00:00",252.89,"2018-08-16 08:00:00",12.67,"2018-08-16 08:00:00",101.22
"1201","2018-08-17 08:00:00",26.6382,"2018-08-17 08:00:00",21.52,"2018-08-17 08:00:00",253.97,"2018-08-17 08:00:00",12.65,"2018-08-17 08:00:00",101.24
"1202","2018-08-20 08:00:00",27.0327,"2018-08-20 08:00:00",21.55,"2018-08-20 08:00:00",257.96,"2018-08-20 08:00:00",12.73,"2018-08-20 08:00:00",101.34
"1203","2018-08-21 08:00:00",27.5679,"2018-08-21 08:00:00",21.58,"2018-08-21 08:00:00",259.84,"2018-08-21 08:00:00",12.8,"2018-08-21 08:00:00",101.46
"1204","2018-08-22 08:00:00",27.699,"2018-08-22 08:00:00",21.6,"2018-08-22 08:00:00",261.43,"2018-08-22 08:00:00",12.83,"2018-08-22 08:00:00",101.52
"1205","2018-08-23 08:00:00",27.6623,"2018-08-23 08:00:00",21.59,"2018-08-23 08:00:00",260.5,"2018-08-23 08:00:00",12.82,"2018-08-23 08:00:00",101.57
"1206","2018-08-24 08:00:00",27.5195,"2018-08-24 08:00:00",21.61,"2018-08-24 08:00:00",259.59,"2018-08-24 08:00:00",12.85,"2018-08-24 08:00:00",101.57
"1207","2018-08-27 08:00:00",28.101,"2018-08-27 08:00:00",21.61,"2018-08-27 08:00:00",265.06,"2018-08-27 08:00:00",12.96,"2018-08-27 08:00:00",101.63
"1208","2018-08-28 08:00:00",28.2336,"2018-08-28 08:00:00",21.62,"2018-08-28 08:00:00",265.94,"2018-08-28 08:00:00",12.93,"2018-08-28 08:00:00",101.64
"1209","2018-08-29 08:00:00",28.1892,"2018-08-29 08:00:00",21.61,"2018-08-29 08:00:00",266.36,"2018-08-29 08:00:00",12.96,"2018-08-29 08:00:00",101.65
"1210","2018-08-30 08:00:00",28.0204,"2018-08-30 08:00:00",21.6,"2018-08-30 08:00:00",264.26,"2018-08-30 08:00:00",12.87,"2018-08-30 08:00:00",101.59
"1211","2018-08-31 08:00:00",27.8218,"2018-08-31 08:00:00",21.57,"2018-08-31 08:00:00",262.09,"2018-08-31 08:00:00",12.72,"2018-08-31 08:00:00",101.51
"1212","2018-09-03 08:00:00",27.5896,"2018-09-03 08:00:00",21.55,"2018-09-03 08:00:00",260.39,"2018-09-03 08:00:00",12.73,"2018-09-03 08:00:00",NA
"1213","2018-09-04 08:00:00",27.7972,"2018-09-04 08:00:00",21.47,"2018-09-04 08:00:00",262.66,"2018-09-04 08:00:00",12.6,"2018-09-04 08:00:00",101.47
"1214","2018-09-05 08:00:00",27.179,"2018-09-05 08:00:00",21.44,"2018-09-05 08:00:00",255.93,"2018-09-05 08:00:00",12.43,"2018-09-05 08:00:00",101.34
"1215","2018-09-06 08:00:00",26.8419,"2018-09-06 08:00:00",21.41,"2018-09-06 08:00:00",253.71,"2018-09-06 08:00:00",12.36,"2018-09-06 08:00:00",101.34
"1216","2018-09-07 08:00:00",26.8427,"2018-09-07 08:00:00",21.37,"2018-09-07 08:00:00",253.64,"2018-09-07 08:00:00",12.35,"2018-09-07 08:00:00",101.29
"1217","2018-09-10 08:00:00",26.4783,"2018-09-10 08:00:00",21.42,"2018-09-10 08:00:00",250.49,"2018-09-10 08:00:00",12.41,"2018-09-10 08:00:00",101.36
"1218","2018-09-11 08:00:00",26.203,"2018-09-11 08:00:00",21.4,"2018-09-11 08:00:00",248.75,"2018-09-11 08:00:00",12.42,"2018-09-11 08:00:00",101.4
"1219","2018-09-12 08:00:00",25.9487,"2018-09-12 08:00:00",21.43,"2018-09-12 08:00:00",248.27,"2018-09-12 08:00:00",12.47,"2018-09-12 08:00:00",101.48
"1220","2018-09-13 08:00:00",26.6186,"2018-09-13 08:00:00",21.46,"2018-09-13 08:00:00",254.37,"2018-09-13 08:00:00",12.5,"2018-09-13 08:00:00",101.59
"1221","2018-09-14 08:00:00",26.9903,"2018-09-14 08:00:00",21.47,"2018-09-14 08:00:00",256.54,"2018-09-14 08:00:00",12.54,"2018-09-14 08:00:00",101.62
"1222","2018-09-17 08:00:00",26.7004,"2018-09-17 08:00:00",21.47,"2018-09-17 08:00:00",253.43,"2018-09-17 08:00:00",12.55,"2018-09-17 08:00:00",101.64
"1223","2018-09-18 08:00:00",26.8017,"2018-09-18 08:00:00",21.49,"2018-09-18 08:00:00",255.3,"2018-09-18 08:00:00",12.59,"2018-09-18 08:00:00",101.64
"1224","2018-09-19 08:00:00",27.263,"2018-09-19 08:00:00",21.49,"2018-09-19 08:00:00",258.52,"2018-09-19 08:00:00",12.63,"2018-09-19 08:00:00",101.59
"1225","2018-09-20 08:00:00",27.3475,"2018-09-20 08:00:00",21.52,"2018-09-20 08:00:00",259.05,"2018-09-20 08:00:00",12.76,"2018-09-20 08:00:00",101.57
"1226","2018-09-21 08:00:00",28.0171,"2018-09-21 08:00:00",21.55,"2018-09-21 08:00:00",263.17,"2018-09-21 08:00:00",12.86,"2018-09-21 08:00:00",101.57
"1227","2018-09-24 08:00:00",27.6627,"2018-09-24 08:00:00",21.55,"2018-09-24 08:00:00",258.96,"2018-09-24 08:00:00",12.79,"2018-09-24 08:00:00",101.42
"1228","2018-09-25 08:00:00",27.619,"2018-09-25 08:00:00",21.56,"2018-09-25 08:00:00",NA,"2018-09-25 08:00:00",12.83,"2018-09-25 08:00:00",101.35
"1229","2018-09-26 08:00:00",27.9099,"2018-09-26 08:00:00",21.55,"2018-09-26 08:00:00",262.22,"2018-09-26 08:00:00",12.89,"2018-09-26 08:00:00",101.36
"1230","2018-09-27 08:00:00",27.8276,"2018-09-27 08:00:00",21.55,"2018-09-27 08:00:00",261.37,"2018-09-27 08:00:00",12.95,"2018-09-27 08:00:00",101.41
"1231","2018-09-28 08:00:00",27.9264,"2018-09-28 08:00:00",21.51,"2018-09-28 08:00:00",262.26,"2018-09-28 08:00:00",12.76,"2018-09-28 08:00:00",101.4
"1232","2018-10-01 08:00:00",27.9014,"2018-10-01 08:00:00",21.51,"2018-10-01 08:00:00",NA,"2018-10-01 08:00:00",12.81,"2018-10-01 08:00:00",101.59
"1233","2018-10-02 08:00:00",27.4615,"2018-10-02 08:00:00",21.46,"2018-10-02 08:00:00",255.88,"2018-10-02 08:00:00",12.72,"2018-10-02 08:00:00",101.65
"1234","2018-10-03 08:00:00",27.3516,"2018-10-03 08:00:00",21.49,"2018-10-03 08:00:00",255.38,"2018-10-03 08:00:00",12.8,"2018-10-03 08:00:00",101.58
"1235","2018-10-04 08:00:00",26.9346,"2018-10-04 08:00:00",21.46,"2018-10-04 08:00:00",250.92,"2018-10-04 08:00:00",12.67,"2018-10-04 08:00:00",101.08
"1236","2018-10-05 08:00:00",26.765,"2018-10-05 08:00:00",21.4,"2018-10-05 08:00:00",250.09,"2018-10-05 08:00:00",12.56,"2018-10-05 08:00:00",100.84
"1237","2018-10-08 08:00:00",26.172,"2018-10-08 08:00:00",21.29,"2018-10-08 08:00:00",246.44,"2018-10-08 08:00:00",12.42,"2018-10-08 08:00:00",100.84
"1238","2018-10-09 08:00:00",26.1102,"2018-10-09 08:00:00",21.28,"2018-10-09 08:00:00",246.47,"2018-10-09 08:00:00",12.47,"2018-10-09 08:00:00",100.51
"1239","2018-10-10 08:00:00",25.9963,"2018-10-10 08:00:00",21.32,"2018-10-10 08:00:00",246.53,"2018-10-10 08:00:00",12.27,"2018-10-10 08:00:00",100.12
"1240","2018-10-11 08:00:00",24.9271,"2018-10-11 08:00:00",21.14,"2018-10-11 08:00:00",237.99,"2018-10-11 08:00:00",12.05,"2018-10-11 08:00:00",100.11
"1241","2018-10-12 08:00:00",25.5693,"2018-10-12 08:00:00",21.16,"2018-10-12 08:00:00",243.04,"2018-10-12 08:00:00",11.99,"2018-10-12 08:00:00",100.35
"1242","2018-10-15 08:00:00",25.3471,"2018-10-15 08:00:00",21.14,"2018-10-15 08:00:00",239.99,"2018-10-15 08:00:00",12.05,"2018-10-15 08:00:00",100.42
"1243","2018-10-16 08:00:00",25.3479,"2018-10-16 08:00:00",21.15,"2018-10-16 08:00:00",239.98,"2018-10-16 08:00:00",12.23,"2018-10-16 08:00:00",100.59
"1244","2018-10-17 08:00:00",25.2833,"2018-10-17 08:00:00",21.21,"2018-10-17 08:00:00",NA,"2018-10-17 08:00:00",12.18,"2018-10-17 08:00:00",100.53
"1245","2018-10-18 08:00:00",25.0909,"2018-10-18 08:00:00",21.19,"2018-10-18 08:00:00",239.73,"2018-10-18 08:00:00",12.06,"2018-10-18 08:00:00",100.3
"1246","2018-10-19 08:00:00",25.267,"2018-10-19 08:00:00",21.12,"2018-10-19 08:00:00",240.75,"2018-10-19 08:00:00",12.06,"2018-10-19 08:00:00",100.16
"1247","2018-10-22 08:00:00",25.9819,"2018-10-22 08:00:00",21.15,"2018-10-22 08:00:00",246.47,"2018-10-22 08:00:00",11.98,"2018-10-22 08:00:00",100.13
"1248","2018-10-23 08:00:00",25.3086,"2018-10-23 08:00:00",21.04,"2018-10-23 08:00:00",239.18,"2018-10-23 08:00:00",11.79,"2018-10-23 08:00:00",99.78
"1249","2018-10-24 08:00:00",25.0789,"2018-10-24 08:00:00",21.01,"2018-10-24 08:00:00",238.13,"2018-10-24 08:00:00",11.75,"2018-10-24 08:00:00",99.79
"1250","2018-10-25 08:00:00",24.7836,"2018-10-25 08:00:00",20.99,"2018-10-25 08:00:00",235.3,"2018-10-25 08:00:00",11.88,"2018-10-25 08:00:00",99.63
"1251","2018-10-26 08:00:00",24.4391,"2018-10-26 08:00:00",20.91,"2018-10-26 08:00:00",232.65,"2018-10-26 08:00:00",11.77,"2018-10-26 08:00:00",99.29
"1252","2018-10-29 08:00:00",24.1428,"2018-10-29 08:00:00",20.99,"2018-10-29 08:00:00",232.99,"2018-10-29 08:00:00",11.84,"2018-10-29 08:00:00",99.32
"1253","2018-10-30 08:00:00",24.0162,"2018-10-30 08:00:00",20.99,"2018-10-30 08:00:00",230.62,"2018-10-30 08:00:00",11.82,"2018-10-30 08:00:00",99.21
"1254","2018-10-31 08:00:00",24.5556,"2018-10-31 08:00:00",21.05,"2018-10-31 08:00:00",234.74,"2018-10-31 08:00:00",12.01,"2018-10-31 08:00:00",99.47
"1255","2018-11-01 08:00:00",NA,"2018-11-01 08:00:00",NA,"2018-11-01 08:00:00",238.78,"2018-11-01 08:00:00",12.04,"2018-11-01 08:00:00",NA
"1256","2018-11-02 08:00:00",26.5521,"2018-11-02 08:00:00",21.15,"2018-11-02 08:00:00",249.12,"2018-11-02 08:00:00",12.09,"2018-11-02 08:00:00",99.69
"1257","2018-11-05 08:00:00",26.0284,"2018-11-05 08:00:00",21.13,"2018-11-05 08:00:00",243.87,"2018-11-05 08:00:00",12.1,"2018-11-05 08:00:00",99.78
"1258","2018-11-06 08:00:00",26.0855,"2018-11-06 08:00:00",21.12,"2018-11-06 08:00:00",245.58,"2018-11-06 08:00:00",12.06,"2018-11-06 08:00:00",99.87
"1259","2018-11-07 08:00:00",26.2364,"2018-11-07 08:00:00",21.18,"2018-11-07 08:00:00",246.02,"2018-11-07 08:00:00",12.21,"2018-11-07 08:00:00",100.28
"1260","2018-11-08 08:00:00",26.3005,"2018-11-08 08:00:00",21.21,"2018-11-08 08:00:00",246.63,"2018-11-08 08:00:00",12.17,"2018-11-08 08:00:00",100.34
"1261","2018-11-09 08:00:00",25.6757,"2018-11-09 08:00:00",21.17,"2018-11-09 08:00:00",240.49,"2018-11-09 08:00:00",12.14,"2018-11-09 08:00:00",99.92
"1262","2018-11-12 08:00:00",25.6092,"2018-11-12 08:00:00",21.17,"2018-11-12 08:00:00",240.73,"2018-11-12 08:00:00",12.01,"2018-11-12 08:00:00",99.9
"1263","2018-11-13 08:00:00",25.7579,"2018-11-13 08:00:00",21.13,"2018-11-13 08:00:00",242.45,"2018-11-13 08:00:00",12.13,"2018-11-13 08:00:00",99.33
"1264","2018-11-14 08:00:00",25.5364,"2018-11-14 08:00:00",21.07,"2018-11-14 08:00:00",240.98,"2018-11-14 08:00:00",12.05,"2018-11-14 08:00:00",99
"1265","2018-11-15 08:00:00",25.941,"2018-11-15 08:00:00",21.03,"2018-11-15 08:00:00",244.79,"2018-11-15 08:00:00",12,"2018-11-15 08:00:00",98.55
"1266","2018-11-16 08:00:00",26.0439,"2018-11-16 08:00:00",20.97,"2018-11-16 08:00:00",245.19,"2018-11-16 08:00:00",11.96,"2018-11-16 08:00:00",98.35
"1267","2018-11-19 08:00:00",26.2462,"2018-11-19 08:00:00",20.91,"2018-11-19 08:00:00",246.57,"2018-11-19 08:00:00",11.88,"2018-11-19 08:00:00",98.15
"1268","2018-11-20 08:00:00",25.6201,"2018-11-20 08:00:00",20.8,"2018-11-20 08:00:00",241.62,"2018-11-20 08:00:00",11.72,"2018-11-20 08:00:00",97.77
"1269","2018-11-21 08:00:00",25.7299,"2018-11-21 08:00:00",20.75,"2018-11-21 08:00:00",242.77,"2018-11-21 08:00:00",11.86,"2018-11-21 08:00:00",98.14
"1270","2018-11-22 08:00:00",25.764,"2018-11-22 08:00:00",20.78,"2018-11-22 08:00:00",243.14,"2018-11-22 08:00:00",11.76,"2018-11-22 08:00:00",98.17
"1271","2018-11-23 08:00:00",25.5839,"2018-11-23 08:00:00",20.79,"2018-11-23 08:00:00",242.35,"2018-11-23 08:00:00",11.79,"2018-11-23 08:00:00",97.94
"1272","2018-11-26 08:00:00",25.7796,"2018-11-26 08:00:00",20.87,"2018-11-26 08:00:00",246.1,"2018-11-26 08:00:00",11.93,"2018-11-26 08:00:00",98.08
"1273","2018-11-27 08:00:00",25.7451,"2018-11-27 08:00:00",20.88,"2018-11-27 08:00:00",245.73,"2018-11-27 08:00:00",11.91,"2018-11-27 08:00:00",97.89
"1274","2018-11-28 08:00:00",26.1272,"2018-11-28 08:00:00",20.85,"2018-11-28 08:00:00",248.89,"2018-11-28 08:00:00",11.91,"2018-11-28 08:00:00",98.09
"1275","2018-11-29 08:00:00",26.0403,"2018-11-29 08:00:00",20.84,"2018-11-29 08:00:00",246.87,"2018-11-29 08:00:00",11.94,"2018-11-29 08:00:00",98.34
"1276","2018-11-30 08:00:00",26.2018,"2018-11-30 08:00:00",20.82,"2018-11-30 08:00:00",247.06,"2018-11-30 08:00:00",11.93,"2018-11-30 08:00:00",98.37
"1277","2018-12-03 08:00:00",26.9844,"2018-12-03 08:00:00",20.89,"2018-12-03 08:00:00",254.04,"2018-12-03 08:00:00",12.09,"2018-12-03 08:00:00",98.82
"1278","2018-12-04 08:00:00",27.2494,"2018-12-04 08:00:00",20.86,"2018-12-04 08:00:00",255.16,"2018-12-04 08:00:00",12,"2018-12-04 08:00:00",98.67
"1279","2018-12-05 08:00:00",26.8457,"2018-12-05 08:00:00",20.76,"2018-12-05 08:00:00",250.6,"2018-12-05 08:00:00",11.85,"2018-12-05 08:00:00",98.56
"1280","2018-12-06 08:00:00",26.1903,"2018-12-06 08:00:00",20.63,"2018-12-06 08:00:00",243.96,"2018-12-06 08:00:00",11.46,"2018-12-06 08:00:00",97.95
"1281","2018-12-07 08:00:00",26.0563,"2018-12-07 08:00:00",20.6,"2018-12-07 08:00:00",242.46,"2018-12-07 08:00:00",11.51,"2018-12-07 08:00:00",98.15
"1282","2018-12-10 08:00:00",25.6622,"2018-12-10 08:00:00",20.56,"2018-12-10 08:00:00",239.25,"2018-12-10 08:00:00",11.35,"2018-12-10 08:00:00",97.89
"1283","2018-12-11 08:00:00",25.7381,"2018-12-11 08:00:00",20.56,"2018-12-11 08:00:00",239.94,"2018-12-11 08:00:00",11.49,"2018-12-11 08:00:00",98.03
"1284","2018-12-12 08:00:00",26.0753,"2018-12-12 08:00:00",20.61,"2018-12-12 08:00:00",243.79,"2018-12-12 08:00:00",11.69,"2018-12-12 08:00:00",98.37
"1285","2018-12-13 08:00:00",26.5597,"2018-12-13 08:00:00",20.66,"2018-12-13 08:00:00",247.46,"2018-12-13 08:00:00",11.71,"2018-12-13 08:00:00",98.53
"1286","2018-12-14 08:00:00",26.1357,"2018-12-14 08:00:00",20.67,"2018-12-14 08:00:00",243.71,"2018-12-14 08:00:00",11.63,"2018-12-14 08:00:00",98.37
"1287","2018-12-17 08:00:00",25.9665,"2018-12-17 08:00:00",20.67,"2018-12-17 08:00:00",242.56,"2018-12-17 08:00:00",11.53,"2018-12-17 08:00:00",98.1
"1288","2018-12-18 08:00:00",25.6181,"2018-12-18 08:00:00",20.64,"2018-12-18 08:00:00",239.74,"2018-12-18 08:00:00",11.45,"2018-12-18 08:00:00",97.68
"1289","2018-12-19 08:00:00",25.5377,"2018-12-19 08:00:00",20.64,"2018-12-19 08:00:00",239.81,"2018-12-19 08:00:00",11.49,"2018-12-19 08:00:00",97.49
"1290","2018-12-20 08:00:00",25.2167,"2018-12-20 08:00:00",20.59,"2018-12-20 08:00:00",237.22,"2018-12-20 08:00:00",11.3,"2018-12-20 08:00:00",96.57
"1291","2018-12-21 08:00:00",25.1641,"2018-12-21 08:00:00",20.5,"2018-12-21 08:00:00",237.79,"2018-12-21 08:00:00",11.3,"2018-12-21 08:00:00",96.15
"1292","2018-12-24 08:00:00",NA,"2018-12-24 08:00:00",NA,"2018-12-24 08:00:00",236.75,"2018-12-24 08:00:00",11.16,"2018-12-24 08:00:00",95.79
"1293","2018-12-26 08:00:00",NA,"2018-12-26 08:00:00",NA,"2018-12-26 08:00:00",NA,"2018-12-26 08:00:00",11.13,"2018-12-26 08:00:00",NA
"1294","2018-12-27 08:00:00",24.8804,"2018-12-27 08:00:00",20.43,"2018-12-27 08:00:00",235.55,"2018-12-27 08:00:00",11.06,"2018-12-27 08:00:00",95.84
"1295","2018-12-28 08:00:00",25.1471,"2018-12-28 08:00:00",20.48,"2018-12-28 08:00:00",236.4,"2018-12-28 08:00:00",11.25,"2018-12-28 08:00:00",96.19
"1296","2018-12-31 08:00:00",25.3589,"2018-12-31 08:00:00",20.49,"2018-12-31 08:00:00",239.51,"2018-12-31 08:00:00",11.34,"2018-12-31 08:00:00",96.32
"1297","2019-01-02 08:00:00",24.8304,"2019-01-02 08:00:00",20.47,"2019-01-02 08:00:00",232.68,"2019-01-02 08:00:00",11.27,"2019-01-02 08:00:00",96.34
"1298","2019-01-03 08:00:00",24.5879,"2019-01-03 08:00:00",20.47,"2019-01-03 08:00:00",232.06,"2019-01-03 08:00:00",11.13,"2019-01-03 08:00:00",96.29
"1299","2019-01-04 08:00:00",24.9604,"2019-01-04 08:00:00",20.51,"2019-01-04 08:00:00",237.71,"2019-01-04 08:00:00",11.48,"2019-01-04 08:00:00",97.29
"1300","2019-01-07 08:00:00",25.2373,"2019-01-07 08:00:00",20.55,"2019-01-07 08:00:00",239.68,"2019-01-07 08:00:00",11.42,"2019-01-07 08:00:00",97.95
"1301","2019-01-08 08:00:00",25.2875,"2019-01-08 08:00:00",20.65,"2019-01-08 08:00:00",239.78,"2019-01-08 08:00:00",11.5,"2019-01-08 08:00:00",98.44
"1302","2019-01-09 08:00:00",25.7841,"2019-01-09 08:00:00",20.73,"2019-01-09 08:00:00",245.46,"2019-01-09 08:00:00",11.59,"2019-01-09 08:00:00",98.96
"1303","2019-01-10 08:00:00",26.0147,"2019-01-10 08:00:00",20.76,"2019-01-10 08:00:00",246.45,"2019-01-10 08:00:00",11.59,"2019-01-10 08:00:00",98.89
"1304","2019-01-11 08:00:00",26.1711,"2019-01-11 08:00:00",20.79,"2019-01-11 08:00:00",247.33,"2019-01-11 08:00:00",11.57,"2019-01-11 08:00:00",98.94
"1305","2019-01-14 08:00:00",25.7781,"2019-01-14 08:00:00",20.77,"2019-01-14 08:00:00",243.44,"2019-01-14 08:00:00",11.5,"2019-01-14 08:00:00",98.78
"1306","2019-01-15 08:00:00",26.2582,"2019-01-15 08:00:00",20.79,"2019-01-15 08:00:00",248.4,"2019-01-15 08:00:00",11.56,"2019-01-15 08:00:00",98.93
"1307","2019-01-16 08:00:00",26.374,"2019-01-16 08:00:00",20.85,"2019-01-16 08:00:00",249.37,"2019-01-16 08:00:00",11.59,"2019-01-16 08:00:00",99.3
