"","IE0030016244","LU0640798830","LU1046421878","LU0028119013","LU0123357419","LU0048622798","LU0055114457","HK0000194255","LU0050427557","LU0261959422","LU0111491626","IE0000830129","LU0742537680","LU0353647653","LU0367025839","LU0122376428","LU0386018732","LU0050372472","LU0261952419","LU0532244745","LU0125727601","LU0823389423","LU0072462343","LU0011963328","LU0172157280","LU0717748213","LU0132414144","LU0011963674","IE0004868828","LU0367024519","LU0745992734","IE00B3YQ9180","LU0237698757","LU1775951525","LU1046420557","LU0261952922","LU0161332480","IE00B62P4Q86","IE00B4YN5X00","LU0052588471","IE00B237VG42","LU0048574536","LU0823413587","LU0011850392","LU0048621717","LU0119750205","LU0149503202","LU0794788066","LU0794787928","LU0971552673","LU0348825331","GB0030655780","LU0982800228","LU0396313180","LU0354059684","GB00B3B9VC56","LU0307460401","LU1775955435","GB00B3B9V927","LU0265550359","LU0871640040","LU1023057109","LU0428352859","LU1046420987","LU0314106062","IE00B3Y5VT74","LU0252652382","IE00B464Q616","LU1023062109","LU0196876865"
"2016-08-08 08:00:00",16.24,9.101,11.39,20.49,17.7,6.962,28.51,76.92,29.966,19.46,38.74289,71.42,12.31,13.17,9.15093,16.84,0.9696,28.98,24.44,7.85,62.12,69.94,34.41,36.15,29,12.0595,42.2181,419.8598,166.05205,9.02,7.53,138.3,16.47,6.81,11.23,10.8768,25047,63.58,6679.11,16.643,28.09,50.812,551.43,83.56,2.556,16.85,23.04,7.8564,8.1251,8.43,47.82,37.0056,8.91,17.4543,11.74,2.432,11.72,87.42,185.2,11.95,5.64,12.65,9.262,8.599,0.68272,9.97,27.01,7.7631,12.5,1.2891
"2016-08-09 08:00:00",16.24,9.111,11.64,20.55,17.99,6.968,28.43,77.02,30.368,19.67,39.13077,71.58,12.41,13.3,9.1416,16.87,0.9711,29.01,24.5,7.87,62.56,70.39,34.380001,36.0583,28.99,12.0683,42.3706,422.6471,166.52555,9.17,,138.04,16.43,6.8,11.29,10.8768,25243,63.67,6690.14,16.77,28.13,51.068,553.9,83.61,2.574,16.9,23.06,7.8703,8.1389,8.43,47.93,37.2132,8.92,17.4808,11.769,2.442,11.663,87.73,187.1,11.98,5.65,12.68,9.27,8.616,0.6868,9.99,27,7.7716,12.58,1.2971
"2016-08-10 08:00:00",16.33,9.15,11.63,20.54,17.88,6.988,28.27,77.24,30.221,19.63,39.00448,71.88,12.42,13.24,9.16959,16.79,0.9728,29.08,24.19,7.88,62.42,70.81,34.439999,36.0292,29.28,12.0903,42.556,422.0165,165.63773,9.11,7.55,137.62,16.35,6.82,11.27,10.8768,25290,63.77,6712.81,16.74,28.21,50.878,554.36,83.05,2.583,16.92,23.05,7.8951,8.1628,8.49,48,37.2726,8.92,17.5094,11.81,2.463,11.611,87.96,187.5,12.02,5.67,12.7,9.331,8.607,0.69107,10,26.94,7.7972,12.56,1.2956
"2016-08-11 08:00:00",16.32,9.29,11.67,20.66,17.61,6.981,28.31,77.09,30.544,19.74,39.40138,72.03,12.49,13.36,9.16026,16.77,0.973,29.08,24.32,7.88,63.07,70.9,34.360001,35.7579,29.15,12.1392,42.6807,421.9968,166.16056,8.98,7.56,137.51,16.21,6.81,11.34,10.8769,25489,63.86,6748.87,16.838,28.31,50.764,556.71,83.27,2.602,17.08,23.04,7.8999,8.1675,8.51,48.54,37.6088,8.92,17.4858,11.816,2.462,11.586,88.22,188.6,12.03,5.67,12.86,9.314,8.624,0.69496,9.99,27.14,7.7972,12.61,1.3
"2016-08-12 08:00:00",16.36,9.381,11.61,20.79,18,6.995,28.09,77.3,30.564,19.7,39.35628,72.19,12.46,13.33,9.11362,17.02,0.9741,29.08,24.3,7.89,62.92,70.89,34.57,35.8622,29.14,12.1448,42.6814,424.8636,165.55881,9.18,7.56,138.44,16.3,6.84,11.39,10.8769,25452,63.93,6808.39,16.819,28.35,50.707,557.03,83.05,2.608,17.12,23.11,7.9016,8.169,8.58,49.15,37.6088,8.94,17.4711,11.845,2.469,11.675,88.22,189.5,12.07,5.68,13.01,9.303,8.642,0.69752,10.02,26.89,7.8058,12.61,1.3058
"2016-08-15 08:00:00",16.37,,11.64,20.79,18,6.984,27.84,77.46,30.917,19.74,,72.47,12.49,13.32,9.11362,,,,24.33,7.91,,,,,,12.1448,,,165.25301,9.18,,139.24,16.32,6.88,11.47,10.8769,25551,64.02,6859.05,16.799,28.41,50.717,,,2.613,17.12,23.11,7.9016,8.169,,,37.6286,8.95,,,2.464,,88.46,189.7,,,,,8.642,,10.02,26.98,7.8229,,
"2016-08-16 08:00:00",16.44,9.528,11.52,20.56,18.32,6.966,27.95,77.38,30.809,19.54,38.94133,72.75,12.42,13.22,9.16026,17.12,0.9728,29.040001,24,7.91,62.35,71.28,34.830002,36.0567,28.95,12.1907,42.9118,416.7528,164.34546,9.34,7.58,139.11,16.02,6.91,11.37,10.8769,25212,64.1,6906.57,16.662,28.42,50.641,558.12,83.12,2.59,16.97,23.11,7.922,8.1888,8.53,49.85,37.4209,8.93,17.604,11.841,2.488,11.698,88.68,190.6,12.04,5.71,13.25,9.359,8.624,0.69961,10.03,26.79,7.8143,12.54,1.3176
"2016-08-17 08:00:00",16.24,9.478,11.35,20.36,18.33,6.967,27.73,77.36,30.113,19.41,38.6166,72.64,12.34,13.11,9.10429,17.08,0.9728,28.99,23.72,7.9,61.8,71.07,34.740002,35.8647,28.38,12.1825,42.9817,419.907,164.06925,9.34,7.57,139.13,15.94,6.88,11.3,10.8769,24990,64.14,6885.2,16.584,28.34,50.546,554.81,82.49,2.579,16.84,22.9,7.9309,8.197,8.48,49.44,36.9957,8.92,17.4365,11.799,2.478,11.669,88.77,189.6,11.93,5.7,13.23,9.306,8.616,0.69278,10.03,26.67,7.8143,12.42,1.3194
"2016-08-18 08:00:00",16.3,9.532,11.44,20.4,18.36,6.982,28.4,77.51,30.299,19.53,38.86015,73.5,12.43,13.19,9.12294,17.35,0.9738,29.040001,23.65,7.91,62.17,71.29,34.849998,35.7042,28.78,12.1853,42.9841,413.1729,164.92747,9.36,7.59,137.8,15.95,6.95,11.35,10.877,24869,64.16,6964.95,16.662,28.35,50.736,559.61,81.89,2.585,16.89,22.93,7.9309,8.1969,8.51,50.09,37.1539,8.94,17.4774,11.833,2.478,11.747,88.8,187.4,12,5.7,13.31,9.313,8.633,0.70018,10.06,26.51,7.8229,12.5,1.3243
"2016-08-19 08:00:00",16.3,9.532,11.4,20.32,18.79,6.966,28.15,77.33,30.29,19.45,38.49933,73.15,12.35,13.1,9.09496,17.36,0.9733,29.02,23.54,7.91,61.68,71.18,34.59,35.8079,28.35,12.1929,43.008,413.3481,163.91141,9.57,7.59,138.14,15.87,6.9,11.35,10.877,24754,64.2,6960.66,16.594,28.31,50.992,555.71,81.44,2.581,16.84,23.07,7.9393,8.205,8.47,50.26,36.9166,8.93,17.4636,11.818,2.475,11.721,88.89,187.7,11.92,5.71,13.23,9.276,8.633,0.69392,10.04,26.56,7.8314,12.4,1.3227
"2016-08-22 08:00:00",16.3,9.543,11.39,20.25,18.62,6.986,27.91,77.28,29.937,19.51,38.53541,72.73,12.35,13.1,9.0763,17.18,0.9735,29.040001,23.7,7.93,61.84,70.98,34.5,35.6292,27.75,12.1964,42.9777,417.4387,164.09884,9.48,7.57,137.56,15.89,6.87,11.33,10.877,24923,64.2,6959.68,16.584,28.35,50.802,552.97,81.16,2.579,16.81,23,7.942,8.2074,8.51,50.15,37.0056,8.93,17.4086,11.809,2.504,11.627,88.8,190.4,11.93,5.71,13.18,9.234,8.633,0.69392,10.05,26.48,7.8229,12.46,1.3151
"2016-08-23 08:00:00",16.39,9.539,11.47,20.29,18.4,6.988,27.94,77.3,29.937,19.55,38.87819,72.96,12.43,13.17,9.13227,17.26,0.9744,29.040001,23.85,7.93,62.32,71.01,34.650002,35.9352,28.17,12.2103,42.9126,416.1057,163.93114,9.37,7.58,138.8,16.01,6.93,11.38,10.877,25043,64.24,6939.17,16.652,28.41,51.371,555.26,81.55,2.599,16.93,23,7.9386,8.2034,8.48,49.67,37.3022,8.94,17.4983,11.853,2.513,11.661,88.72,189.7,12.04,5.71,13.24,9.247,8.642,0.7035,10.06,26.34,7.8229,12.6,1.3209
"2016-08-24 08:00:00",16.44,9.437,11.46,20.46,18.52,6.989,27.81,77.23,29.604,19.58,39.03154,72.78,12.38,13.18,9.13227,17.33,0.974,29.040001,23.91,7.94,62.54,70.35,34.369999,36.0138,27.54,12.2183,42.9587,418.7654,164.15803,9.43,7.57,138.72,15.96,6.88,11.34,10.8771,25033,64.28,6920.26,16.662,28.46,51.22,550.58,80.79,2.592,17.02,23.04,7.9484,8.2134,8.52,49.57,37.4209,8.94,17.5236,11.841,2.524,11.681,88.77,189.7,12.01,5.71,13.12,9.231,8.642,0.70274,10.06,26.43,7.8314,12.61,1.3085
"2016-08-25 08:00:00",16.33,9.383,11.35,20.31,18.33,6.983,28.12,77.27,29.633,19.38,38.74289,72.82,12.35,13.1,9.12295,17.22,0.9736,28.99,23.5,7.93,62.06,70.46,34.349998,36.005,26.79,12.2151,42.9152,417.7543,164.87815,9.34,7.57,137.58,16.01,6.88,11.32,10.8771,25007,64.34,6886.41,16.604,28.36,50.869,550.05,80.71,2.579,16.88,22.84,7.9511,8.2156,8.47,49.35,37.1143,8.93,17.4873,11.818,2.51,11.608,88.78,189.2,11.99,5.71,13.05,9.253,8.633,0.69629,10.06,26.54,7.8229,12.48,1.3146
"2016-08-26 08:00:00",16.32,9.425,11.39,20.32,18.31,6.977,28.15,77.15,29.819,19.45,38.93231,73.09,12.34,13.15,9.12295,17.25,0.9735,29.02,23.42,7.93,62.3,70.69,34.560001,35.9785,27.17,12.2055,42.858,412.2464,164.56248,9.33,7.57,136.46,15.99,6.88,11.34,10.8771,24876,64.35,6931.64,16.662,28.33,51.03,552.31,81.53,2.585,16.85,22.85,7.9454,8.2096,8.49,49.62,37.0451,8.94,17.4162,11.825,2.507,11.622,88.63,189,11.97,5.71,13.11,9.259,8.642,0.69496,10.05,26.68,7.8229,12.51,1.3101
"2016-08-29 08:00:00",,9.428,11.35,20.35,18.25,6.975,27.47,76.82,29.516,19.41,38.81505,,12.31,13.12,9.06698,17.13,0.9733,29,23.58,7.93,62.17,70.19,34.369999,35.807,27.03,12.1904,42.889,418.6247,,9.3,7.56,,16.05,6.89,11.34,10.8771,25108,,,16.633,,50.347,549.55,81.92,2.573,16.86,22.71,7.9499,8.2137,8.5,49.63,,8.93,17.2269,11.811,,11.655,88.68,,11.9,5.72,13.09,9.211,8.642,0.69088,10.08,26.62,7.8143,12.54,1.3116
"2016-08-30 08:00:00",16.37,9.53,11.42,20.48,18.36,6.981,27.41,76.5,29.3,19.47,39.14881,73.69,12.28,13.17,9.09496,17.3,0.9738,29.040001,23.63,7.92,62.57,70.01,34.639999,35.786,26.81,12.1791,42.9383,418.8244,164.46384,9.35,7.55,136.3,16.01,6.93,11.4,10.8771,25171,64.42,7038.93,16.682,28.52,50.328,551.58,82.07,2.585,16.93,22.84,7.9522,8.2164,8.53,50.13,37.3912,8.94,17.1698,11.807,2.501,11.814,88.78,190.2,11.9,5.72,13.28,9.217,8.65,0.69553,10.08,26.73,7.8279,12.6,1.3108
"2016-08-31 08:00:00",16.32,9.458,11.3,20.48,18.22,6.978,27.43,76.34,29.065,19.36,39.09468,73.78,12.24,13.13,9.06698,17,0.9734,29.02,23.48,7.91,62.38,69.93,34.59,35.4434,25.91,12.1646,42.9098,421.7817,165.68705,9.28,7.55,135.54,16.06,6.91,11.39,10.8772,25199,64.45,7010.85,16.633,28.54,49.711,549.3,81.95,2.568,16.88,22.69,7.9601,8.2241,8.56,49.74,37.4407,8.94,17.1313,11.789,2.518,11.874,88.8,190.7,11.86,5.72,13.17,9.223,8.642,0.6924,10.07,26.74,7.8193,12.53,1.2964
"2016-09-01 08:00:00",16.3,9.511,11.28,20.59,17.84,6.981,27.16,76.22,29.222,19.39,38.99546,74.06,12.26,13.11,9.08488,16.78,0.972,28.950001,23.32,7.89,62.41,69.79,34.43,35.4026,25.73,12.1466,42.8182,422.8465,164.35532,9.08,7.54,135.4,15.99,6.87,11.4,10.8772,25128,64.46,7025.13,16.633,28.56,49.492,548.46,81.68,2.557,16.89,22.66,7.9549,8.2183,8.59,49.92,37.5495,8.93,17.1561,11.771,2.521,11.849,88.7,189.4,11.86,5.72,13.21,9.2,8.636,0.6962,10.06,26.67,7.8107,12.58,1.2933
"2016-09-02 08:00:00",16.36,9.664,11.41,20.53,17.8,6.966,27.54,76.22,29.751,19.74,39.8073,74.03,12.44,13.38,9.06613,17.05,0.9724,28.950001,23.59,7.89,63.79,70.06,34.669998,35.1203,26.79,12.121,42.7241,423.4476,163.61547,9.07,7.55,133.75,16.15,6.93,11.49,10.8772,25495,64.44,7056.07,16.819,28.58,49.73,555.41,82.71,2.596,16.94,22.67,7.9462,8.208,8.55,50.27,37.5594,8.96,17.2059,11.848,2.522,11.93,88.45,189.3,11.95,5.72,13.33,9.225,8.658,0.70815,10.06,26.94,7.8107,12.66,1.3158
"2016-09-05 08:00:00",16.5,9.747,11.4,20.72,18.1,6.967,27.74,76.6,29.741,19.75,39.79828,74.56,12.43,13.39,9.11301,17.11,0.9729,28.969999,23.59,7.91,63.71,70.28,35.16,35.3458,26.99,12.116,42.837,423.6171,163.67466,9.22,7.57,134.41,16.24,7.01,11.48,10.8772,25184,64.51,7160.02,16.828,28.77,49.825,557.82,84.43,2.591,17.17,22.85,7.9566,8.2177,8.72,51.02,37.9747,8.97,17.4013,11.868,2.548,,88.54,190.1,11.97,5.73,13.51,9.267,8.667,0.70824,,26.92,,12.74,1.3276
"2016-09-06 08:00:00",16.54,9.882,11.46,20.76,18.12,6.99,27.88,76.95,30.172,19.74,39.54571,75.21,12.47,13.34,9.12239,17.13,0.973,29.030001,23.52,7.92,63.51,70.82,35.549999,35.2196,27.05,12.1219,42.8455,425.9069,164.20735,9.22,7.57,133.93,16.18,7.08,11.54,10.8772,25208,64.53,7236.28,16.828,28.9,49.692,564.86,84.33,2.574,17.15,22.85,7.9576,8.2194,8.69,51.49,38.0637,8.99,17.4727,11.897,2.549,12.152,88.57,190.3,12.01,5.74,13.68,9.277,8.675,0.70995,10.09,26.88,7.8193,12.74,1.3374
"2016-09-07 08:00:00",16.59,9.877,11.48,20.79,18.32,6.991,28.03,76.91,30.201,19.72,39.70807,75.3,12.49,13.37,9.15989,17.3,0.9745,29.1,23.49,7.93,63.69,71.25,35.68,35.1464,27.39,12.138,43.0317,426.9209,162.89535,9.32,7.58,134.75,16.2,7.16,11.55,10.8773,25391,64.56,7235.79,16.867,28.95,49.9,565.31,84.86,2.578,17.14,22.95,7.9788,8.2399,8.67,51.57,38.0736,8.99,17.5788,11.944,2.549,12.151,88.86,189.5,12.04,5.74,13.76,9.337,8.675,0.71223,10.11,26.87,7.8365,12.68,1.349
"2016-09-08 08:00:00",16.58,9.896,11.4,20.87,18.42,6.973,27.86,77.04,30.182,19.68,39.64493,75.53,12.44,13.32,9.18801,17.43,0.9735,29.049999,23.52,7.94,63.43,71.26,35.779999,35.0187,27.23,12.1656,43.214,424.4964,160.05433,9.37,7.59,133.81,16.15,7.16,11.57,10.8773,25379,64.64,7253.46,16.828,29.02,49.919,565.27,84.65,2.586,17.15,22.9,7.98,8.2407,8.72,51.74,38.1626,8.99,17.5924,11.924,2.547,12.155,89.28,189.5,12.02,5.75,13.8,9.33,8.684,0.70862,10.09,26.9,7.8451,12.61,1.3453
"2016-09-09 08:00:00",16.36,9.895,11.27,20.78,18.8,6.942,26.97,76.52,29.104,19.43,39.28411,74.96,12.26,13.16,9.11301,17.36,0.9702,28.9,23.27,7.94,62.78,70.42,35.619999,34.7975,26.66,12.1751,43.2114,422.8629,158.89029,9.57,7.57,132.67,15.81,7.09,11.49,10.8773,25228,64.61,7241.13,16.682,28.83,49.53,552.96,83.93,2.549,16.95,22.84,7.9853,8.2456,8.69,51.99,37.8659,8.95,17.4352,11.81,2.521,11.978,89.24,188.3,11.88,5.75,13.81,9.294,8.658,0.70122,10.05,26.74,7.8279,12.48,1.3276
"2016-09-12 08:00:00",15.96,9.603,11.17,20.43,18.2,6.935,26.77,75.9,28.683,19.35,38.85113,72.47,12.19,13.07,8.9255,17.08,0.9686,28.84,23.2,7.91,62.24,70.06,34.470001,34.1436,26.06,12.1781,42.9018,417.2168,155.12199,9.26,,130.13,15.68,6.88,11.39,10.8773,24936,64.35,6988.04,16.594,28.26,48.951,544.41,82.69,2.522,16.62,22.15,7.9521,8.2101,8.48,50.21,37.0451,8.91,17.2024,11.682,2.461,11.691,88.68,184.6,11.74,5.72,13.33,9.255,8.621,0.69373,10.02,26.64,7.785,12.36,1.3131
"2016-09-13 08:00:00",16.1,9.586,11.18,20.61,18.31,6.925,26.64,75.73,28.154,19.27,38.32795,72.58,12.13,12.95,8.95363,16.8,0.9686,28.85,23.06,7.92,61.6,69.81,34.439999,34.2186,25.91,12.1614,42.6849,419.1667,157.45992,9.32,7.55,130.68,15.45,6.94,11.27,10.8773,24732,64.27,6998.6,16.525,28.3,48.221,541.46,82.34,2.516,16.78,22.49,7.9311,8.1889,8.54,50.14,37.4802,8.91,17.1024,11.701,2.474,,88.35,185.5,11.74,5.71,13.38,9.209,8.624,0.69202,10,26.54,7.7936,12.35,1.3082
"2016-09-14 08:00:00",15.93,9.597,11.22,20.47,17.68,6.934,26.34,75.56,28.164,19.31,38.25578,72.39,12.16,12.95,8.85049,16.6,0.9668,28.83,23.15,7.9,61.55,69.59,34.459999,34.2875,25.92,12.1491,42.5352,417.0248,156.30575,9,7.52,131.17,15.43,6.94,11.3,10.8774,24734,64.13,6988.4,16.525,28.16,48.581,542.91,82.3,2.52,16.7,22.13,7.8998,8.1563,8.47,50.11,37.3121,8.91,16.9865,11.655,2.445,11.77,88.04,184.2,11.67,5.68,13.37,9.192,8.618,0.69003,10,26.41,7.7764,12.36,1.3078
"2016-09-15 08:00:00",15.92,9.603,11.24,20.42,17.35,6.929,27.2,75.52,28.36,19.44,38.49031,72.83,12.2,13.04,8.85987,16.57,0.9656,28.790001,23.31,7.9,61.95,69.69,34.630001,34.3037,25.69,12.1466,42.3416,413.6784,157.95315,8.83,7.51,131.75,15.44,6.97,11.38,10.8774,24859,64.13,7026.38,16.545,28.21,49.16,546.75,82.11,2.539,16.68,22.09,7.9041,8.1601,8.43,50.31,37.3121,8.91,16.9632,11.655,2.441,11.762,87.87,183.4,11.65,5.69,13.47,9.178,8.622,0.68984,10,26.4,7.7678,12.32,1.3095
"2016-09-16 08:00:00",16.04,,11.16,20.45,17.52,6.928,27.1,,28.213,19.42,38.13851,72.9,12.1,12.95,8.87862,16.55,0.9665,28.809999,23.56,7.9,61.61,69.41,34.75,34.5912,25.97,12.1511,42.3492,416.3809,157.84464,8.92,7.52,133.46,15.51,6.99,11.35,10.8774,24728,64.15,7039.63,16.496,28.29,49.35,,82.25,2.536,16.67,22.29,7.9037,8.1597,8.46,,37.3418,8.92,17.0242,11.684,2.447,11.795,87.81,184.9,11.71,5.69,13.51,9.18,8.628,0.68756,9.99,26.46,7.7764,12.36,1.3047
"2016-09-19 08:00:00",15.99,9.75,11.25,20.53,17.4,6.932,27.58,76.18,28.556,19.56,38.53541,73.36,12.22,13.08,8.87862,16.75,0.9661,28.82,23.68,7.91,62.19,69.75,35.07,34.5583,26.45,12.1478,42.3588,416.3225,160.42918,8.86,7.52,133,15.66,7.06,11.39,10.8774,24824,64.17,7108.23,16.594,28.38,49.379,551.27,83.33,2.57,16.82,22.19,7.8939,8.1479,8.51,50.83,37.6681,8.93,17.1397,11.702,2.439,11.838,87.79,185.9,11.82,5.68,13.69,9.191,8.632,0.69382,9.99,26.37,7.7764,12.45,1.3179
"2016-09-20 08:00:00",16.02,9.714,11.28,20.41,17.34,6.941,27.44,76.08,28.517,19.58,38.46325,73.27,12.23,13.08,8.90675,16.52,0.9668,28.889999,23.66,7.91,62.21,69.91,34.990002,34.5589,26.31,12.1553,42.4223,418.401,159.60055,8.82,7.53,133.41,15.7,7.08,11.39,10.8775,25040,64.18,7095.74,16.613,28.39,49.568,551.21,82.55,2.573,16.86,22.25,7.8999,8.1543,8.49,50.83,37.7868,8.93,17.1355,11.734,2.45,11.795,87.92,187.9,11.82,5.69,13.63,9.189,8.636,0.69515,10,26.35,7.785,12.49,1.3123
"2016-09-21 08:00:00",16.09,9.82,11.29,20.55,17.21,6.929,27.75,76.18,28.634,19.56,38.67072,73.6,12.24,13.09,8.9255,16.55,0.9664,28.879999,23.61,7.91,62.52,70.25,35.240002,34.7308,26.8,12.1537,42.5311,428.2443,161.83983,8.76,7.54,133.89,15.69,7.09,11.49,10.8775,25287,64.18,7135.1,16.623,28.55,49.9,553.78,83.68,2.575,16.95,22.22,7.8999,8.1534,8.57,51.18,38.0143,8.93,17.2543,11.766,2.463,11.802,88.08,188.4,11.86,5.69,13.78,9.192,8.639,0.69563,10.03,26.28,7.785,12.53,1.3246
"2016-09-22 08:00:00",16.28,9.988,11.46,20.61,17.73,6.968,28.25,76.7,29.506,19.77,39.33824,74.33,12.44,13.28,9.0005,17.04,0.9701,28.99,23.84,7.95,63.4,71.14,35.650002,34.977,28.03,12.1627,42.8064,428.2252,162.36266,9.02,7.57,134.43,15.97,7.18,11.65,10.8775,25713,64.29,7170.41,16.828,28.75,50.612,562.71,85.83,2.6,17.06,22.59,7.9098,8.1635,8.59,51.7,38.2714,8.97,17.4089,11.888,2.491,11.988,88.49,189.7,12.02,5.71,13.91,9.269,8.675,0.71166,10.09,26.37,7.8193,12.68,1.3631
"2016-09-23 08:00:00",16.35,9.916,11.38,20.54,17.88,6.963,28.13,76.78,29.359,19.58,39.04958,74.32,12.4,13.19,9.05676,16.86,0.97,29,23.82,7.96,62.98,70.77,35.509998,35.2072,27.69,12.1944,43.1589,427.1239,161.54389,9.1,7.59,135.42,15.97,7.19,11.64,10.8775,25578,64.49,7158.11,16.75,28.77,50.688,558.46,84.76,2.598,16.98,22.74,7.9578,8.2126,8.59,51.72,38.0439,8.97,17.3845,11.859,2.505,11.943,89.21,192.1,11.98,5.73,13.84,9.271,8.675,0.70179,10.09,26.29,7.8279,12.57,1.3531
"2016-09-26 08:00:00",16.18,9.726,11.18,20.49,17.47,6.975,27.94,76.78,28.957,19.36,38.40011,73.58,12.27,13.02,9.05676,16.56,0.9699,29.02,23.5,7.95,61.96,70.53,35.040001,35.1721,27.25,12.2022,43.0975,423.72,160.63634,8.88,7.58,136.02,15.91,7.1,11.51,10.8775,25201,64.48,7020.89,16.594,28.59,50.394,551.88,82.94,2.551,16.81,22.6,7.9572,8.211,8.48,50.9,37.7868,8.94,17.2623,11.791,2.485,11.88,89.11,191.2,11.89,5.73,13.58,9.269,8.649,0.69401,10.08,26.1,7.8193,12.41,1.3342
"2016-09-27 08:00:00",16.12,9.817,11.15,20.38,17.44,6.981,28.39,76.85,29.095,19.38,38.37305,74.04,12.29,13.05,9.06613,16.32,0.9702,29.030001,23.64,7.94,62.06,70.67,35.34,35.0434,27.09,12.2095,42.9228,428.0581,161.85956,8.87,7.59,135.52,16.04,7.11,11.61,10.8776,25575,64.41,7073.8,16.594,28.58,50.413,556.41,82.83,2.547,16.78,22.47,7.9453,8.1993,8.44,51.23,37.5198,8.94,17.3811,11.785,2.475,11.86,88.89,190.1,11.91,5.72,13.71,9.301,8.649,0.68984,10.09,26.34,7.8193,12.41,1.3308
"2016-09-28 08:00:00",16.21,9.839,11.24,20.56,17.21,6.986,28.48,76.95,29.271,19.5,38.64366,74.38,12.33,13.11,9.04738,16.5,0.9705,29.059999,23.69,7.95,62.41,70.71,35.349998,35.2076,27.4,12.2106,42.9297,424.8998,163.4971,8.76,7.59,136.02,15.93,7.13,11.62,10.8776,25580,64.38,7081.95,16.652,28.66,50.707,557.02,83.14,2.569,16.95,22.51,7.9406,8.1936,8.52,51.41,37.9055,8.95,17.3305,11.805,2.479,11.953,88.95,189.5,11.93,5.72,13.71,9.29,8.658,0.69762,10.09,26.41,7.8279,12.55,1.3341
"2016-09-29 08:00:00",16.25,9.833,11.19,20.75,18.17,6.979,28.54,77.06,29.584,19.4,38.77897,74.21,12.35,13.09,9.06613,17.26,0.9697,29.030001,23.4,7.96,62.28,70.72,35.439999,35.5672,27.91,12.2282,42.9854,428.4734,163.87195,9.24,7.59,136.57,15.84,7.14,11.65,10.8776,25692,64.49,7124.02,16.643,28.73,51.172,557.62,83.72,2.582,17.05,22.6,7.9565,8.2089,8.62,51.64,38.0143,8.96,17.427,11.832,2.504,11.652,89.08,191.5,11.94,5.75,13.77,9.274,8.667,0.70179,10.1,26.37,7.8241,12.54,1.346
"2016-09-30 08:00:00",16.03,9.681,11.25,20.7,18.47,6.977,28.05,76.54,29.32,19.4,38.83309,73.64,12.35,13.09,9.00988,17.33,0.9696,29.049999,23.42,7.95,62.35,70.61,35.169998,35.521,27.73,12.2226,43.0157,423.3707,161.92861,9.39,7.58,135.84,15.86,7.05,11.61,10.8776,25724,64.46,7008.14,16.662,28.47,51.267,555.93,83.1,2.577,16.89,22.48,7.968,8.2207,8.53,50.62,37.589,8.95,17.3197,11.791,2.48,11.77,89.2,190.3,11.86,5.74,13.59,9.264,8.658,0.69344,10.09,26.44,7.8241,12.44,1.3358
"2016-10-03 08:00:00",16.19,9.762,11.19,20.94,18.73,6.969,28.6,76.85,29.388,19.45,38.78799,74.55,12.32,13.08,9.01925,17.37,0.9695,29.030001,23.36,7.96,62.28,70.79,35.459999,35.685,27.5,12.2125,43.0399,426.5832,162.51063,9.52,7.59,136.59,15.67,7.11,11.61,10.8777,25628,64.56,7076.28,16.652,28.65,51.296,558.25,83.55,2.606,17.03,22.63,7.9819,8.2338,8.62,51.17,38.0538,8.96,17.3585,11.802,2.501,12,89.19,193.2,11.89,5.76,13.64,9.282,8.67,0.69591,10.1,26.62,7.8154,12.5,1.3429
"2016-10-04 08:00:00",16.18,9.811,11.32,21.15,18.76,6.951,28.56,76.84,29.477,19.62,39.15783,74.78,12.34,13.14,8.94425,17.45,0.9688,28.99,23.43,7.97,62.85,70.75,35.610001,35.7432,26.96,12.2126,43.143,429.0926,164.34546,9.54,7.59,136.68,15.46,7.13,11.67,10.8777,25935,64.61,7105.52,16.731,28.71,51.324,560.67,84.36,2.645,17.15,22.5,7.9863,8.2378,8.65,51.34,38.2219,8.98,17.3483,11.809,2.498,12.098,89.23,194.7,11.88,5.76,13.73,9.255,8.681,0.70312,10.09,26.72,7.8154,12.61,1.3453
"2016-10-05 08:00:00",16.1,9.86,11.27,20.99,18.58,6.934,28.2,76.69,29.78,19.44,39.13077,74.65,12.25,13.07,8.86925,17.54,0.9675,28.889999,23.48,7.98,62.64,70.55,35.57,35.5791,26.38,12.208,43.1492,431.2194,162.46131,9.44,7.59,136.69,15.21,7.14,11.71,10.8777,26078,64.64,7127.34,16.652,28.69,51.324,560.62,84.01,2.638,16.92,22.2,7.9659,8.216,8.59,51.5,37.9846,8.97,17.2417,11.778,2.476,12.109,89.17,193.6,11.83,5.77,13.8,9.235,8.671,0.70018,10.08,26.94,7.7982,12.44,1.3421
"2016-10-06 08:00:00",16.12,9.895,11.23,20.98,18.96,6.938,28.03,76.6,29.79,19.38,39.08566,74.61,12.17,13.01,8.79424,17.65,0.9667,28.85,23.46,7.99,62.47,70.59,35.720001,35.7,26.14,12.2065,43.0593,432.1009,163.40832,9.64,7.59,137.35,15.24,7.16,11.7,10.8777,26032,64.72,7167.04,16.643,28.71,51.286,560.77,84.34,2.631,16.93,22.29,8.0085,8.2604,8.62,51.85,37.9549,8.96,17.2066,11.743,2.491,12.033,89.01,195.1,11.77,5.77,13.91,9.226,8.663,0.69733,10.08,27.04,7.7982,12.39,1.348
